1	2221	14	354	442
2	14	2221	1231	1266
3	2221	6296	1366	1509
4	6296	4446	1689	1691
5	4446	3349	1725	1770
6	3349	960	2400	2412
7	960	3349	2477	2489
8	3349	6296	2590	2628
9	6296	4446	2628	2630
10	4446	960	2656	2686
11	960	3251	2711	2780
12	3251	4196	2780	2832
13	4196	4513	3313	3399
14	4513	4196	3439	3528
15	4196	1453	3537	3584
16	1453	877	3584	3584
17	877	3113	3638	3703
18	3113	830	3718	3830
19	830	5789	3830	3832
20	5789	669	3836	3995
21	669	3480	3999	4083
22	3480	2997	4100	4146
23	2997	7331	4169	4241
24	7331	1014	4241	4243
25	1014	2997	4339	4409
26	2997	3480	4424	4472
27	3480	2997	4486	4532
28	2997	7331	4560	4640
29	7331	4621	4640	4659
30	4621	3638	4674	4735
31	3638	4621	4775	4836
32	4621	3638	5094	5155
33	3638	4621	5165	5226
34	4621	3125	5250	5275
35	3125	5100	5275	5327
36	5100	4888	5396	5442
37	4888	7331	5456	5464
38	7331	4888	5464	5468
39	4888	2997	5496	5584
40	2997	3480	5608	5657
41	3480	3152	5671	5705
42	3152	3480	5705	5748
43	3480	1419	5769	5850
44	1419	1014	5850	6010
45	1014	5100	6057	6107
46	5100	2997	6117	6144
47	2997	3480	6154	6201
48	3480	669	6215	6299
49	669	830	6302	6456
50	830	5789	6456	6458
51	5789	669	6500	6646
52	669	3152	6656	6700
53	3152	6710	6745	6777
54	6710	669	6833	6854
55	669	830	6871	7021
56	830	3631	7021	7030
57	3631	3113	7160	7258
58	3113	877	7958	8028
59	877	4446	8063	8153
60	4446	7191	8153	8242
61	7191	4377	9288	9370
62	4377	4446	9370	9393
63	4446	960	9856	9886
64	4630	6263	354	394
65	6263	4718	812	844
66	4718	4377	844	849
67	4377	7191	950	1032
68	7191	7181	1128	1203
69	7181	4718	1203	1234
70	4718	3251	1285	1412
71	3251	877	1412	1414
72	877	4446	1426	1515
73	4446	4718	1695	1723
74	4718	2262	1746	1770
75	2262	4377	1770	1783
76	4377	1453	1794	1904
77	1453	4196	1935	1982
78	4196	4513	1993	2079
79	4513	927	2142	2164
80	927	4377	2164	2256
81	4377	7191	2270	2352
82	7191	4377	2377	2468
83	4377	4513	2474	2560
84	6804	6949	3217	3221
85	6949	6804	3221	3224
86	6804	4377	3265	3325
87	4377	4446	3325	3348
88	4446	3349	3413	3464
89	3349	6296	3558	3603
90	6296	4446	3603	3605
91	4446	3349	3672	3720
92	960	4780	3917	3935
93	4780	7181	4008	4019
94	7181	4446	4019	4023
95	4446	4780	4041	4059
96	4780	960	4085	4100
97	960	3251	4151	4220
98	3251	877	4220	4222
99	877	4238	4273	4410
100	4238	4718	4410	4412
101	4718	877	4507	4616
102	877	1453	4616	4616
103	1453	4377	4657	4806
104	4377	7191	4850	4943
105	7191	5885	4943	4998
106	5885	7191	5020	5066
107	7191	4377	5088	5170
108	4377	7191	5270	5352
109	7191	4446	5352	5441
110	4446	4780	5481	5499
111	4780	960	5525	5540
112	960	4446	5600	5636
113	4446	4513	5817	5932
114	4513	6804	5932	5989
115	6804	6949	6097	6101
116	6949	4513	6101	6155
117	4513	4377	6201	6303
118	4377	1075	6602	6754
119	1075	4377	6804	6958
120	4377	6804	7055	7113
121	6804	4377	7585	7638
122	4377	7191	7656	7747
123	7191	5885	7774	7819
124	5885	7191	7900	7946
125	7191	4377	8088	8170
126	4377	6804	8495	8553
127	4513	4377	441	543
128	4377	4513	554	640
129	4513	6849	648	734
130	6849	2759	734	784
131	2759	6849	999	1049
132	6849	3959	1344	1381
133	3959	4513	1397	1457
134	4513	3870	1864	1925
135	3870	5915	2034	2158
136	5915	699	2180	2187
137	699	3152	2258	2287
138	3152	699	2356	2383
139	699	3152	2383	2405
140	3152	3480	2515	2551
141	3480	2997	2568	2617
142	2997	3480	2633	2681
143	3480	669	2699	2773
144	669	830	2776	2921
145	830	5789	2921	2923
146	5789	669	3061	3211
147	669	3152	3230	3276
148	3152	6881	3276	3289
149	6881	3152	3390	3408
150	3152	4513	3436	3518
151	4513	927	3582	3604
152	927	4446	3604	3703
153	4446	3349	3820	3868
154	3349	6296	4030	4068
155	6296	4446	4068	4070
156	4446	4513	4377	4492
157	4513	4377	4667	4775
158	4377	4446	4775	4798
159	4446	3349	4853	4904
160	3349	6296	4998	5043
161	6296	4377	5043	5067
162	4377	1075	5162	5314
163	3139	1453	6230	6411
164	1453	877	6411	6411
165	877	3113	6518	6583
166	3113	830	6598	6710
167	830	5789	6710	6712
168	5789	669	6716	6875
169	669	3480	6879	6963
170	3480	2997	6980	7026
171	2997	3480	7048	7097
172	3480	3152	7111	7145
173	3152	4513	7178	7260
174	4513	4238	7321	7461
175	4238	4377	7461	7467
176	4377	1075	7504	7625
177	1075	1453	7639	7651
178	1453	997	7858	7882
179	997	1453	7898	7922
180	1453	3631	8740	8877
181	3631	3113	10040	10080
182	4513	927	115	132
183	927	1479	137	228
184	1479	4446	228	230
185	4446	3349	285	330
186	3349	6296	402	451
187	6296	4446	451	453
188	4446	3349	533	584
189	3349	6296	678	723
190	6296	4446	903	905
191	4446	3349	940	988
192	3349	6296	1150	1188
193	6296	4446	1188	1190
194	4446	960	1216	1246
195	960	3251	1271	1340
196	3251	1075	1340	1348
197	1075	997	1905	1942
198	997	1453	2498	2522
199	1453	4196	2522	2575
200	4196	4513	2593	2679
201	4513	4238	2780	2959
202	4238	4718	2959	2961
203	4718	877	3067	3176
204	877	1453	3176	3176
205	1453	4377	3217	3366
206	4377	7191	3650	3743
207	7191	4377	3768	3850
208	4377	2136	3850	3856
209	2136	4238	3930	3947
210	4238	4718	3947	3949
211	4718	6296	4208	4262
212	6296	4446	4262	4264
213	4446	960	4492	4537
214	960	1453	4537	4610
215	1453	4377	4636	4737
216	4377	4513	4874	4960
217	4513	4196	5359	5448
218	4196	1453	5457	5504
219	1453	3631	5860	5997
220	3631	5593	5997	6006
221	5593	830	6030	6056
222	830	5789	6056	6058
223	5789	4185	6101	6141
224	4185	5789	6141	6189
225	5789	6985	6239	6364
226	6985	102	6505	6528
227	102	830	6625	6715
228	830	4196	6715	6859
229	4196	4513	6913	6999
230	4513	6849	8208	8294
231	1419	669	272	352
232	669	830	358	521
233	830	5789	521	523
234	5789	996	541	588
235	996	830	707	757
236	830	5789	757	759
237	5789	669	863	1005
238	669	1419	1008	1108
239	1419	3480	1355	1445
240	3480	1419	1449	1530
241	1419	1014	1530	1690
242	1014	5100	1737	1787
243	5100	2997	1797	1824
244	2997	3480	1834	1881
245	3480	669	1895	1979
246	669	830	1982	2136
247	830	5789	2136	2138
248	5789	669	2180	2326
249	669	3152	2336	2380
250	3152	4513	2434	2519
251	4513	4238	2525	2694
252	4238	4718	2694	2696
253	4718	6296	2768	2822
254	6296	4446	2822	2824
255	4446	4513	2937	3052
256	4513	4377	3321	3423
257	4377	1075	3722	3874
258	1075	4377	3924	4078
259	4377	4630	4132	4193
260	4630	7191	4693	4841
261	7191	5885	4894	4939
262	5885	4446	4939	4974
263	4446	3349	5112	5160
264	3349	960	5280	5292
265	960	3349	5292	5304
266	3349	6296	5470	5508
267	6296	4446	5508	5510
268	4446	960	5536	5566
269	960	3251	5591	5660
270	3251	3113	5660	5727
271	3113	830	6152	6266
272	830	5789	6266	6268
273	5789	996	6301	6348
274	996	830	6467	6517
275	830	3631	6517	6526
276	3631	6990	6575	6598
277	6990	6844	6605	6624
278	6844	996	6624	6651
279	996	2925	6794	6867
280	2925	3631	6872	6901
281	3631	1453	7310	7444
282	1453	877	7444	7444
283	877	3113	7507	7563
284	3113	830	7592	7706
285	4630	6263	373	413
286	6263	4238	1203	1222
287	4238	4718	1402	1404
288	4718	2221	1406	1504
289	2221	14	1794	1882
290	4621	3638	2124	2185
291	3638	2993	2185	2218
292	2993	7331	2292	2394
293	7331	3125	2394	2399
294	3125	4475	2485	2582
295	4475	3125	3204	3302
296	3125	4621	3335	3360
297	4621	3638	3624	3685
298	3638	4621	3695	3756
299	4621	3638	3774	3835
300	3638	4621	3845	3906
301	4621	3125	3906	3921
302	3125	4475	3925	4022
303	4475	3125	6084	6182
304	3125	4621	6215	6240
305	4621	3638	6444	6505
306	3638	4621	6515	6576
307	4621	3125	6690	6715
308	3125	5498	6738	6796
309	6804	4377	385	445
310	4377	7191	530	623
311	7191	4377	648	730
312	4377	1075	842	994
313	1075	4377	1044	1198
314	4377	4630	1252	1313
315	4630	4377	1824	1880
316	4377	4718	1880	1885
317	4718	4513	1926	2045
318	4513	3152	2072	2165
319	3152	6710	2208	2235
320	6710	4513	2281	2343
321	4513	4196	2479	2568
322	4196	1453	2577	2624
323	1453	877	2624	2624
324	877	3113	2749	2803
325	3113	3631	3143	3245
326	3631	4185	3299	3328
327	4185	996	3328	3376
328	996	830	3587	3637
329	830	5789	3637	3639
330	5789	669	3644	3808
331	669	3480	3811	3897
332	3480	2997	3904	3946
333	2997	7331	3954	4018
334	7331	1014	4018	4020
335	1014	5100	4125	4179
336	5100	2997	4194	4222
337	2997	7331	4227	4312
338	7331	1014	4312	4314
339	1014	2993	4451	4547
340	2993	1938	4547	4548
341	1938	1175	4671	4740
342	1175	4621	4740	4756
343	4621	3638	4794	4855
344	3638	4621	5075	5136
345	4621	3638	5214	5275
346	3638	4621	5315	5376
347	4621	3638	5454	5515
348	3638	4621	5585	5646
349	1756	1175	6099	6176
350	1175	1938	6752	6816
351	1938	6142	6816	6925
352	6142	7331	6962	7147
353	7331	1014	7147	7149
354	1014	2997	8046	8130
355	2997	3480	8148	8194
356	3480	669	8204	8280
357	669	830	8283	8437
358	830	5789	8437	8439
359	5789	669	9887	10036
360	669	1419	10043	10080
361	3139	1453	342	531
362	1453	3139	548	728
363	3911	1453	1738	1845
364	1453	997	1858	1882
365	997	1075	1882	1918
366	1075	4377	1944	2098
367	4377	7191	2210	2303
368	7191	4377	2328	2410
369	4377	2136	2410	2416
370	2136	4238	2490	2507
371	4238	3012	2507	2520
372	3012	4630	2667	2707
373	4630	4718	2707	2767
374	4718	2221	2846	2944
375	2221	3638	2944	2945
376	3638	4621	3155	3216
377	4621	3638	3216	3279
378	3638	4621	3335	3396
379	4621	3638	3654	3715
380	3638	4621	3755	3816
381	1938	1175	4709	4771
382	1175	4621	4771	4787
383	4621	3638	5004	5065
384	3638	4621	5225	5286
385	4621	3638	5304	5365
386	3638	4621	5525	5586
387	4621	3638	6084	6145
388	3638	4621	6155	6216
389	4621	3638	6690	6753
390	3638	4621	6755	6816
391	4621	3638	6834	6895
392	3638	2221	6895	6896
393	2221	7331	7056	7126
394	7331	1014	7126	7128
395	1014	14	7398	7500
396	14	3638	7700	7734
397	3638	4621	7805	7866
398	4621	3638	8274	8335
399	3638	4621	9065	9126
400	4621	3638	9294	9355
401	3638	4621	9545	9606
402	4621	3638	9654	9715
403	3638	4621	9725	9786
404	4621	3638	9834	9895
405	508	3631	358	428
406	3631	6990	429	451
407	6990	6844	845	864
408	6844	4185	864	905
409	4185	830	921	967
410	830	3631	967	976
411	3631	3243	1012	1086
412	3243	5789	1086	1202
413	5789	669	1413	1562
414	669	3480	1566	1644
415	3480	2997	1644	1688
416	2997	3480	1688	1737
417	3480	669	1754	1827
418	669	830	1830	1999
419	830	4196	1999	2143
420	4196	4513	2233	2319
421	4513	5915	2337	2402
422	5915	699	2429	2436
423	699	3152	2745	2771
424	3152	4513	2858	2940
425	4513	927	2995	3012
426	927	4513	3012	3030
427	4513	6710	3066	3115
428	6710	4513	3115	3181
429	4513	3959	3193	3252
430	3959	6849	3260	3300
431	6849	4513	3465	3551
432	4513	4238	3640	3782
433	4238	4718	3782	3784
434	4718	6296	3803	3839
435	6296	4446	3839	3841
436	4446	4238	3912	3965
437	4238	4718	3965	3967
438	4718	3251	4176	4305
439	3251	877	4305	4307
440	877	3113	4627	4683
441	3113	830	4712	4826
442	830	5789	4826	4828
443	5789	996	4861	4908
444	996	830	5027	5077
445	830	5789	5077	5079
446	5789	669	5183	5325
447	669	1419	5328	5428
448	1419	3480	5675	5765
449	3480	2997	5782	5827
450	2997	7331	5841	5906
451	7331	1014	5906	5908
452	1014	1469	6003	6038
453	1469	1938	6038	6115
454	1938	1175	6149	6211
455	1175	2744	6211	6324
456	2744	7331	6594	6731
457	7331	1014	6731	6733
458	1014	5100	6840	6888
459	5100	2997	6900	6930
460	2997	3480	6953	7001
461	3480	669	7019	7093
462	669	830	7096	7241
463	830	5789	7241	7243
464	5789	3113	8418	8529
465	3113	877	8537	8590
466	877	1453	8590	8590
467	1453	4196	9135	9182
468	4196	4513	9193	9279
469	4513	6849	9288	9374
470	6849	4513	9585	9671
471	4513	927	9843	9860
472	960	4050	280	310
473	4050	7181	857	937
474	7181	4780	937	951
475	4780	7181	1128	1139
476	7181	4446	1139	1143
477	4446	4780	1161	1179
478	4780	960	1205	1220
479	960	4446	1280	1316
480	4446	4377	1316	1339
481	4377	4513	1388	1500
482	4513	7033	1504	1532
483	7033	4513	1532	1566
484	4513	6710	1626	1675
485	6710	1419	1689	1755
486	1419	3152	2329	2385
487	3152	1419	2594	2646
488	1419	669	2747	2831
489	669	830	2834	3015
490	830	5789	3015	3017
491	5789	3113	3032	3156
492	3113	830	3272	3386
493	830	5789	3386	3388
494	5789	669	3407	3572
495	669	1419	3576	3700
496	1419	3480	4235	4325
497	3480	1419	4346	4427
498	1419	699	4427	4500
499	699	5287	4851	4891
500	5287	3152	4891	4909
501	3152	699	4909	4936
502	699	5915	5110	5116
503	5915	559	5116	5118
504	559	5915	5228	5233
505	5915	669	5258	5288
506	669	830	5292	5477
507	830	5789	5477	5479
508	5789	3113	5538	5649
509	3113	877	5657	5710
510	877	4238	5713	5850
511	4238	4718	5850	5852
512	4718	877	5947	6056
513	877	1453	6056	6056
514	1453	4377	6076	6177
515	4377	4513	6314	6400
516	4513	3870	6400	6454
517	3870	4513	6592	6652
518	4513	5915	6657	6722
519	5915	699	6749	6756
520	699	5915	7155	7162
521	5915	2759	7165	7274
522	2759	699	7382	7511
523	699	2759	7707	7847
524	2759	699	7888	8009
525	4446	960	596	636
526	960	3349	636	648
527	3349	960	960	972
528	960	4446	1037	1077
529	4446	4377	1077	1100
530	4377	4630	1132	1193
531	4630	7191	1813	1961
532	7191	5885	2014	2059
533	5885	7191	2140	2186
534	7191	4377	2208	2290
535	4377	7191	2390	2472
536	7191	7181	2568	2643
537	7181	1075	3207	3328
538	1075	4377	3384	3538
539	4377	5818	3658	3771
540	5818	4377	3785	3903
541	4377	4513	3914	4000
542	4513	4238	4220	4399
543	4238	4718	4399	4401
544	4718	6263	4495	4533
545	6263	4718	5132	5164
546	4718	2262	5168	5191
547	2262	4377	5191	5204
548	4377	4513	5278	5383
549	4513	6849	5448	5534
550	6849	3959	5664	5701
551	3959	4513	5717	5777
552	4513	6710	5946	5995
553	6710	1419	6009	6075
554	1419	3152	6213	6262
555	3152	4513	6316	6398
556	4513	6849	6408	6494
557	6849	4513	6585	6671
558	4513	6849	6768	6854
559	6849	2759	6938	6990
560	2759	699	7096	7230
561	699	3152	7230	7252
562	3152	1419	7372	7423
563	1419	6849	7423	7425
564	6849	4513	7665	7751
565	4513	3870	7825	7892
566	3638	4621	309	370
567	4621	3638	384	445
568	3638	4621	905	966
569	4621	1175	966	982
570	1175	1938	1052	1116
571	1938	1175	1829	1891
572	1175	1938	2492	2556
573	1938	1175	3231	3300
574	1175	1014	3300	3320
575	1014	6142	3453	3662
576	6142	7331	3864	4066
577	7331	1014	4066	4068
578	1014	2997	4083	4149
579	2997	3480	4168	4217
580	3480	3152	4231	4265
581	3152	669	4341	4383
582	669	830	4393	4549
583	830	5789	4549	4551
584	5789	2949	4624	4666
585	2949	5789	4666	4700
586	5789	669	4717	4887
587	669	3480	4893	4976
588	3480	2997	4984	5028
589	2997	7331	5038	5121
590	7331	6900	5121	5162
591	6900	7331	5311	5378
592	7331	1014	5378	5380
593	1014	2997	5621	5691
594	2997	3480	5712	5761
595	3480	1419	5786	5867
596	1419	3638	5867	6092
597	3638	4621	6125	6186
598	4621	3638	6504	6565
599	3638	4621	6635	6696
600	4621	3638	6864	6925
601	3638	4621	7025	7086
602	4621	3638	7584	7645
603	3638	4621	7655	7716
604	4621	3638	7914	7975
