1	{'task_type': 'regular', 'locomotive': 22656, 'train_section': 25271, 'section': 22251, 'departure_time': 1536553740, 'arrival_time': 1536557460}
2	{'task_type': 'regular', 'locomotive': 22656, 'train_section': 30699, 'section': 22414, 'departure_time': 1536595020, 'arrival_time': 1536599460}
3	{'task_type': 'deadhead', 'locomotive': 22656, 'first_train_section': 30699, 'first_section': 22414, 'first_departure_time': 1536595020, 'first_arrival_time': 1536599460, 'second_train_section': 23727, 'second_section': 22301, 'second_departure_time': 1536604260, 'second_arrival_time': 1536606360}
4	{'task_type': 'regular', 'locomotive': 22656, 'train_section': 23727, 'section': 22301, 'departure_time': 1536604260, 'arrival_time': 1536606360}
5	{'task_type': 'regular', 'locomotive': 22657, 'train_section': 27025, 'section': 22378, 'departure_time': 1536548940, 'arrival_time': 1536552600}
6	{'task_type': 'regular', 'locomotive': 22657, 'train_section': 26635, 'section': 22416, 'departure_time': 1536553440, 'arrival_time': 1536557100}
7	{'task_type': 'regular', 'locomotive': 22657, 'train_section': 25162, 'section': 22378, 'departure_time': 1536557700, 'arrival_time': 1536561360}
8	{'task_type': 'regular', 'locomotive': 22657, 'train_section': 25802, 'section': 22416, 'departure_time': 1536580440, 'arrival_time': 1536584100}
9	{'task_type': 'regular', 'locomotive': 22657, 'train_section': 29249, 'section': 22378, 'departure_time': 1536584700, 'arrival_time': 1536588360}
10	{'task_type': 'deadhead', 'locomotive': 22657, 'first_train_section': 29249, 'first_section': 22378, 'first_departure_time': 1536584700, 'first_arrival_time': 1536588360, 'second_train_section': 24391, 'second_section': 22443, 'second_departure_time': 1536598800, 'second_arrival_time': 1536600600}
11	{'task_type': 'regular', 'locomotive': 22657, 'train_section': 24391, 'section': 22443, 'departure_time': 1536598800, 'arrival_time': 1536600600}
12	{'task_type': 'regular', 'locomotive': 22657, 'train_section': 24393, 'section': 22495, 'departure_time': 1536601980, 'arrival_time': 1536604860}
13	{'task_type': 'regular', 'locomotive': 22657, 'train_section': 24395, 'section': 22304, 'departure_time': 1536605940, 'arrival_time': 1536610380}
14	{'task_type': 'regular', 'locomotive': 22660, 'train_section': 30226, 'section': 22273, 'departure_time': 1536549840, 'arrival_time': 1536555360}
15	{'task_type': 'regular', 'locomotive': 22660, 'train_section': 30228, 'section': 22393, 'departure_time': 1536555540, 'arrival_time': 1536557280}
16	{'task_type': 'regular', 'locomotive': 22660, 'train_section': 28858, 'section': 22242, 'departure_time': 1536585660, 'arrival_time': 1536588420}
17	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 29233, 'section': 22373, 'departure_time': 1536551640, 'arrival_time': 1536556920}
18	{'task_type': 'deadhead', 'locomotive': 22550, 'first_train_section': 29233, 'first_section': 22373, 'first_departure_time': 1536551640, 'first_arrival_time': 1536556920, 'second_train_section': 26178, 'second_section': 22376, 'second_departure_time': 1536587400, 'second_arrival_time': 1536592680}
19	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 26178, 'section': 22376, 'departure_time': 1536587400, 'arrival_time': 1536592680}
20	{'task_type': 'deadhead', 'locomotive': 22550, 'first_train_section': 26178, 'first_section': 22376, 'first_departure_time': 1536587400, 'first_arrival_time': 1536592680, 'second_train_section': 27379, 'second_section': 22243, 'second_departure_time': 1536597360, 'second_arrival_time': 1536598020}
21	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 27379, 'section': 22243, 'departure_time': 1536597360, 'arrival_time': 1536598020}
22	{'task_type': 'deadhead', 'locomotive': 22550, 'first_train_section': 27379, 'first_section': 22243, 'first_departure_time': 1536597360, 'first_arrival_time': 1536598020, 'second_train_section': 29085, 'second_section': 22431, 'second_departure_time': 1536599940, 'second_arrival_time': 1536604800}
23	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 29085, 'section': 22431, 'departure_time': 1536599940, 'arrival_time': 1536604800}
24	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 29087, 'section': 22495, 'departure_time': 1536606240, 'arrival_time': 1536609060}
25	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 29089, 'section': 22309, 'departure_time': 1536610140, 'arrival_time': 1536614880}
26	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 27363, 'section': 22361, 'departure_time': 1536553440, 'arrival_time': 1536556440}
27	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 29506, 'section': 22499, 'departure_time': 1536587100, 'arrival_time': 1536592260}
28	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 29509, 'section': 22347, 'departure_time': 1536592740, 'arrival_time': 1536598080}
29	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 29511, 'section': 22471, 'departure_time': 1536598620, 'arrival_time': 1536601440}
30	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 29739, 'section': 22361, 'departure_time': 1536554880, 'arrival_time': 1536557340}
31	{'task_type': 'deadhead', 'locomotive': 22552, 'first_train_section': 29739, 'first_section': 22361, 'first_departure_time': 1536554880, 'first_arrival_time': 1536557340, 'second_train_section': 27594, 'second_section': 22508, 'second_departure_time': 1536557580, 'second_arrival_time': 1536560520}
32	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 27594, 'section': 22508, 'departure_time': 1536557580, 'arrival_time': 1536560520}
33	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 23708, 'section': 22482, 'departure_time': 1536589500, 'arrival_time': 1536591420}
34	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 23710, 'section': 22367, 'departure_time': 1536594780, 'arrival_time': 1536596040}
35	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 23712, 'section': 22247, 'departure_time': 1536597060, 'arrival_time': 1536606060}
36	{'task_type': 'deadhead', 'locomotive': 22552, 'first_train_section': 23712, 'first_section': 22247, 'first_departure_time': 1536597060, 'first_arrival_time': 1536606060, 'second_train_section': 22671, 'second_section': 22404, 'second_departure_time': 1536606240, 'second_arrival_time': 1536614820}
37	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 22671, 'section': 22404, 'departure_time': 1536606240, 'arrival_time': 1536614820}
38	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 22673, 'section': 22244, 'departure_time': 1536615120, 'arrival_time': 1536616680}
39	{'task_type': 'regular', 'locomotive': 22553, 'train_section': 26693, 'section': 22356, 'departure_time': 1536541320, 'arrival_time': 1536549060}
40	{'task_type': 'regular', 'locomotive': 22553, 'train_section': 29397, 'section': 22258, 'departure_time': 1536562260, 'arrival_time': 1536564660}
41	{'task_type': 'deadhead', 'locomotive': 22553, 'first_train_section': 29397, 'first_section': 22258, 'first_departure_time': 1536562260, 'first_arrival_time': 1536564660, 'second_train_section': 29388, 'second_section': 22482, 'second_departure_time': 1536576480, 'second_arrival_time': 1536578100}
42	{'task_type': 'regular', 'locomotive': 22553, 'train_section': 29388, 'section': 22482, 'departure_time': 1536576480, 'arrival_time': 1536578100}
