1	3139	1453	2392	2571
2	1453	3243	2571	2780
3	3243	3631	3204	3296
4	3631	4185	3299	3328
5	4185	6617	3328	3442
6	6617	5624	3642	3687
7	5624	3139	3687	3942
8	3139	1453	3952	4131
9	1453	3139	4131	4271
10	3139	1453	4662	4851
11	1453	3139	4988	5168
12	3139	3911	5168	5253
13	3911	1453	6058	6165
14	1453	960	9990	10059
15	2759	6849	3264	3314
16	6849	3125	3314	3478
17	3125	4475	3925	4022
18	4475	2997	4022	4067
19	2997	3480	4168	4217
20	3480	3152	4231	4265
21	3152	5789	4265	4485
22	5789	669	5183	5325
23	669	1419	5328	5428
24	6849	1419	5759	5761
25	1419	3480	5835	5914
26	3480	2997	5926	5972
27	2997	7331	6005	6085
28	7331	1014	6085	6087
29	1014	2997	6250	6327
30	2997	3480	6348	6396
31	3480	1419	6406	6482
32	1419	2759	6482	6534
33	2759	1419	6541	6585
34	1419	3480	7115	7205
35	3480	2997	7222	7267
36	2997	7331	7281	7346
37	7331	3125	7346	7351
38	3125	6849	9598	9753
39	6849	2759	9759	9788
40	877	3113	1309	1363
41	3113	830	1382	1493
42	830	5789	1493	1495
43	5789	669	1621	1771
44	669	3152	1790	1836
45	3152	4513	1836	1931
46	4513	927	2142	2164
47	927	4196	2164	2286
48	4196	4513	2593	2679
49	4513	4377	3439	3527
50	4377	7191	3527	3639
51	7191	4377	3817	3908
52	4377	4630	4012	4073
53	4630	4718	4073	4133
54	4718	6263	4495	4533
55	1453	4377	6076	6177
56	4377	1075	6602	6754
57	1075	1453	6754	6761
58	1453	3631	8740	8877
59	508	5789	350	411
60	5789	3113	1218	1329
61	3113	877	1337	1390
62	877	1453	1390	1390
63	1453	3139	2228	2408
64	3139	1453	3832	4011
65	1453	6116	4595	4833
66	6116	6990	4833	5153
67	6990	6844	5165	5184
68	6844	5789	5184	5193
69	5789	669	5276	5435
70	669	3480	5439	5523
71	3480	699	5523	5588
72	699	3152	5625	5651
73	3152	3631	5651	5864
74	3631	508	6163	6228
75	508	3631	6228	6281
76	3631	2925	6656	6687
77	3638	4621	1205	1266
78	4621	3125	2370	2395
79	3125	1014	2395	2402
80	1014	5100	2869	2918
81	5100	2997	2935	2963
82	2997	3480	2974	3022
83	3480	669	3033	3107
84	669	830	3110	3286
85	830	5789	3286	3288
86	5789	669	4039	4187
87	669	3480	4197	4275
88	3480	2997	4284	4329
89	2997	7331	4343	4410
90	7331	5498	4410	4482
91	5498	3125	4709	4765
92	4621	5100	5124	5184
93	5100	4888	5396	5442
94	4888	7331	5456	5464
95	7331	750	5488	5515
96	4621	3638	774	837
97	3638	4621	1145	1206
98	4621	4718	1206	1393
99	4718	2221	1406	1504
100	2221	1014	1504	1579
101	1014	2761	1773	1810
102	2761	1175	1810	1817
103	1175	1756	3868	3941
104	1756	1938	3941	3997
105	1938	1175	4671	4740
106	1175	4621	4740	4756
107	4621	3638	5094	5155
108	3638	4621	5285	5346
109	4621	3480	5346	5476
110	3480	2997	5540	5586
111	2997	7331	5609	5681
112	7331	3152	5681	5845
113	3152	1419	5932	5983
114	1419	4475	5983	6081
115	4475	3125	6084	6182
116	3125	6563	6532	6565
117	6563	2997	6565	6594
118	2997	3480	7114	7159
119	3480	4513	7159	7296
120	4513	3959	7513	7572
121	3959	6849	7580	7620
122	6849	4513	8025	8111
123	4513	927	9843	9860
124	3349	6296	402	451
125	6296	4718	451	480
126	4718	877	1136	1284
127	877	4238	1393	1530
128	4238	4377	1530	1536
129	4377	7191	2270	2352
130	7191	4446	2352	2441
131	4446	4238	2653	2689
132	6804	3349	2879	2985
133	3349	6296	3282	3331
134	6296	2262	3331	3354
135	2262	4238	3386	3415
136	4238	4377	3415	3421
137	4377	1075	3722	3874
138	1075	6116	3874	4070
139	6116	4513	4821	5079
140	4513	6849	5088	5174
141	6849	4513	5265	5351
142	4513	4196	5359	5448
143	4196	1453	5457	5504
144	1453	3113	5504	5572
145	3113	1453	6132	6195
146	1453	1075	6195	6202
147	1075	997	6225	6262
148	997	4446	6262	6341
149	4446	4377	7316	7337
150	4377	4630	7343	7425
151	4630	4513	7425	7551
152	4513	6116	8119	8380
153	6142	7331	3864	4066
154	7331	1014	4066	4068
155	1014	2997	4083	4149
156	2997	1184	4149	4236
157	1184	7331	4269	4284
158	7331	1014	4284	4286
159	1014	2997	4339	4409
160	2997	3480	4424	4472
161	3480	1419	4483	4560
162	1419	4185	4560	4792
163	4185	3631	5357	5395
164	3631	5789	5395	5403
165	5789	669	6157	6327
166	669	3480	6333	6416
167	3480	2997	6424	6468
168	2997	7331	6478	6561
169	7331	1014	6561	6563
170	1014	5100	7005	7059
171	5100	2997	7074	7102
