907	4630	5078	373	434
231	5078	3012	600	615
908	3012	4718	615	629
2	4718	877	1136	1284
3	877	3113	1309	1363
4	3113	830	1382	1493
5	830	5789	1493	1495
6	5789	669	1621	1771
7	669	3152	1790	1836
8	3152	699	2029	2056
9	699	3152	2258	2287
10	3152	1419	2594	2646
11	1419	3152	2646	2702
12	3152	699	2751	2782
13	699	5915	2835	2842
14	5915	2759	2845	2954
15	2759	6849	3264	3314
16	6849	2759	3938	3990
414	6849	2759	5378	5430
459	2759	699	5656	5790
909	699	3911	5790	6036
488	3911	1453	6058	6165
462	1453	3139	6308	6488
463	3911	3113	8639	8687
464	3113	3631	8903	9005
668	3631	3113	10040	10080
869	3139	1075	342	476
870	1075	4377	504	658
871	4377	5818	778	891
872	5818	4513	891	898
873	4513	4238	1561	1701
910	4238	4377	1701	1707
469	4377	7191	2390	2472
470	7191	7181	2568	2643
471	7181	4446	2643	2647
472	4446	4238	2653	2689
473	4238	4718	2689	2691
474	4718	4513	2811	2925
475	4513	1419	2932	3044
911	1419	1014	3044	3204
647	1014	6900	3302	3338
648	6900	1014	3338	3377
649	1014	5100	3483	3530
650	5100	2997	3549	3577
651	2997	3480	3590	3637
912	3480	4621	3637	3767
519	4621	3638	3774	3835
621	3638	4621	3905	3966
913	4621	1722	4319	4489
856	1722	6142	4796	4819
857	6142	1722	6134	6160
858	1722	6142	6236	6259
859	6142	7331	6744	6946
860	7331	1014	6946	6948
310	1014	2997	6963	7029
311	2997	3480	7048	7097
312	3480	3152	7111	7145
313	3152	1419	7372	7423
65	508	4185	350	372
66	4185	830	1164	1217
67	830	5789	1217	1219
68	5789	3113	3032	3156
587	3113	877	3166	3220
914	877	1453	3220	3220
880	1453	3139	3308	3488
881	3139	1453	3952	4131
658	1453	6116	4595	4833
659	6116	3139	4833	4895
660	3139	1453	5032	5211
915	1453	4196	5211	5264
601	4196	1453	5457	5504
602	1453	6116	6035	6273
603	6116	3139	6273	6335
604	3139	1453	6352	6531
492	1453	3139	6908	7090
493	3139	3911	7237	7317
494	3911	1453	7865	7971
495	1453	3911	7988	8094
916	3911	1453	8094	8210
706	1453	3631	8740	8877
91	4513	4377	441	543
92	4377	1075	842	994
93	1075	997	994	1030
94	997	1453	1058	1082
95	1453	3139	1148	1330
