1	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 25620, 'section': 22378, 'departure_time': 1536735900, 'arrival_time': 1536739560}
2	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 23138, 'section': 22416, 'departure_time': 1536749640, 'arrival_time': 1536753300}
3	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 25933, 'section': 22378, 'departure_time': 1536753900, 'arrival_time': 1536757560}
4	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 22839, 'section': 22416, 'departure_time': 1536758640, 'arrival_time': 1536762300}
5	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 26742, 'section': 22378, 'departure_time': 1536766500, 'arrival_time': 1536770160}
6	{'task_type': 'deadhead', 'locomotive': 22551, 'first_train_section': 26742, 'first_section': 22378, 'first_departure_time': 1536766500, 'first_arrival_time': 1536770160, 'second_train_section': 27747, 'second_section': 22378, 'second_departure_time': 1536775500, 'second_arrival_time': 1536779160}
7	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 27747, 'section': 22378, 'departure_time': 1536775500, 'arrival_time': 1536779160}
8	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 25399, 'section': 22378, 'departure_time': 1536808140, 'arrival_time': 1536811800}
9	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 24393, 'section': 22416, 'departure_time': 1536812640, 'arrival_time': 1536816300}
10	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 24829, 'section': 22378, 'departure_time': 1536822300, 'arrival_time': 1536825960}
11	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 26872, 'section': 22416, 'departure_time': 1536839640, 'arrival_time': 1536843300}
12	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 27258, 'section': 22378, 'departure_time': 1536847500, 'arrival_time': 1536851160}
13	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 27289, 'section': 22416, 'departure_time': 1536857640, 'arrival_time': 1536861300}
14	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 28076, 'section': 22378, 'departure_time': 1536861900, 'arrival_time': 1536865560}
15	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 27412, 'section': 22251, 'departure_time': 1536897060, 'arrival_time': 1536901200}
