1	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 26531, 'section': 22259, 'departure_time': 1536786420, 'arrival_time': 1536786840}
2	{'task_type': 'deadhead', 'locomotive': 22550, 'first_train_section': 26531, 'first_section': 22259, 'first_departure_time': 1536786420, 'first_arrival_time': 1536786840, 'second_train_section': 23254, 'second_section': 22344, 'second_departure_time': 1536796500, 'second_arrival_time': 1536797520}
3	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23254, 'section': 22344, 'departure_time': 1536796500, 'arrival_time': 1536797520}
4	{'task_type': 'deadhead', 'locomotive': 22550, 'first_train_section': 23254, 'first_section': 22344, 'first_departure_time': 1536796500, 'first_arrival_time': 1536797520, 'second_train_section': 30002, 'second_section': 22342, 'second_departure_time': 1536810420, 'second_arrival_time': 1536816900}
5	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 30002, 'section': 22342, 'departure_time': 1536810420, 'arrival_time': 1536816900}
6	{'task_type': 'deadhead', 'locomotive': 22550, 'first_train_section': 30002, 'first_section': 22342, 'first_departure_time': 1536810420, 'first_arrival_time': 1536816900, 'second_train_section': 28520, 'second_section': 22349, 'second_departure_time': 1536827520, 'second_arrival_time': 1536833100}
7	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 28520, 'section': 22349, 'departure_time': 1536827520, 'arrival_time': 1536833100}
8	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23786, 'section': 22479, 'departure_time': 1536844560, 'arrival_time': 1536846180}
9	{'task_type': 'deadhead', 'locomotive': 22550, 'first_train_section': 23786, 'first_section': 22479, 'first_departure_time': 1536844560, 'first_arrival_time': 1536846180, 'second_train_section': 28349, 'second_section': 22480, 'second_departure_time': 1536854100, 'second_arrival_time': 1536856260}
10	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 28349, 'section': 22480, 'departure_time': 1536854100, 'arrival_time': 1536856260}
11	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 28643, 'section': 22303, 'departure_time': 1536895440, 'arrival_time': 1536901320}
12	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 27401, 'section': 22455, 'departure_time': 1536904680, 'arrival_time': 1536916080}
13	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 25058, 'section': 22356, 'departure_time': 1536917280, 'arrival_time': 1536924540}
14	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 25514, 'section': 22261, 'departure_time': 1536925080, 'arrival_time': 1536926820}
15	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23050, 'section': 22479, 'departure_time': 1536930960, 'arrival_time': 1536932580}
