1	{'task_type': 'deadhead', 'locomotive': 22550, 'first_train_section': 24271, 'first_section': 22464, 'first_departure_time': 1536530400, 'first_arrival_time': 1536552780, 'second_train_section': 23952, 'second_section': 22381, 'second_departure_time': 1536579120, 'second_arrival_time': 1536581040}
2	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23952, 'section': 22381, 'departure_time': 1536579120, 'arrival_time': 1536581040}
3	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23664, 'section': 22288, 'departure_time': 1536598560, 'arrival_time': 1536607440}
4	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23666, 'section': 22323, 'departure_time': 1536608940, 'arrival_time': 1536612180}
5	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23668, 'section': 22337, 'departure_time': 1536613320, 'arrival_time': 1536619980}
6	{'task_type': 'deadhead', 'locomotive': 22550, 'first_train_section': 23668, 'first_section': 22337, 'first_departure_time': 1536613320, 'first_arrival_time': 1536619980, 'second_train_section': 24759, 'second_section': 22404, 'second_departure_time': 1536627660, 'second_arrival_time': 1536636660}
7	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 24759, 'section': 22404, 'departure_time': 1536627660, 'arrival_time': 1536636660}
8	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 24761, 'section': 22248, 'departure_time': 1536637800, 'arrival_time': 1536640560}
9	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23851, 'section': 22479, 'departure_time': 1536652140, 'arrival_time': 1536653760}
10	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23448, 'section': 22259, 'departure_time': 1536664200, 'arrival_time': 1536664560}
11	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23450, 'section': 22268, 'departure_time': 1536664740, 'arrival_time': 1536671820}
12	{'task_type': 'deadhead', 'locomotive': 22550, 'first_train_section': 23450, 'first_section': 22268, 'first_departure_time': 1536664740, 'first_arrival_time': 1536671820, 'second_train_section': 23541, 'second_section': 22416, 'second_departure_time': 1536679440, 'second_arrival_time': 1536683100}
13	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23541, 'section': 22416, 'departure_time': 1536679440, 'arrival_time': 1536683100}
14	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23136, 'section': 22378, 'departure_time': 1536683700, 'arrival_time': 1536687360}
1010	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23284, 'section': 22416, 'departure_time': 1536747840, 'arrival_time': 1536751500}
17	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 24869, 'section': 22378, 'departure_time': 1536755700, 'arrival_time': 1536759360}
176	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 24066, 'section': 22416, 'departure_time': 1536765840, 'arrival_time': 1536769500}
177	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23151, 'section': 22378, 'departure_time': 1536773700, 'arrival_time': 1536777360}
979	{'task_type': 'deadhead', 'locomotive': 22550, 'first_train_section': 24312, 'first_section': 22377, 'first_departure_time': 1536789300, 'first_arrival_time': 1536789540, 'second_train_section': 24439, 'second_section': 22373, 'second_departure_time': 1536810840, 'second_arrival_time': 1536816120}
980	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 24439, 'section': 22373, 'departure_time': 1536810840, 'arrival_time': 1536816120}
981	{'task_type': 'deadhead', 'locomotive': 22550, 'first_train_section': 24439, 'first_section': 22373, 'first_departure_time': 1536810840, 'first_arrival_time': 1536816120, 'second_train_section': 23494, 'second_section': 22441, 'second_departure_time': 1536832440, 'second_arrival_time': 1536836400}
982	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23494, 'section': 22441, 'departure_time': 1536832440, 'arrival_time': 1536836400}
1086	{'task_type': 'deadhead', 'locomotive': 22550, 'first_train_section': 23494, 'first_section': 22441, 'first_departure_time': 1536832440, 'first_arrival_time': 1536836400, 'second_train_section': 24424, 'second_section': 22513, 'second_departure_time': 1536853080, 'second_arrival_time': 1536854700}
1018	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 24424, 'section': 22513, 'departure_time': 1536853080, 'arrival_time': 1536854700}
1019	{'task_type': 'deadhead', 'locomotive': 22550, 'first_train_section': 23538, 'first_section': 22473, 'first_departure_time': 1536854700, 'first_arrival_time': 1536875940, 'second_train_section': 23256, 'second_section': 22512, 'second_departure_time': 1536899340, 'second_arrival_time': 1536902700}
1020	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23256, 'section': 22512, 'departure_time': 1536899340, 'arrival_time': 1536902700}
680	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 22905, 'section': 22457, 'departure_time': 1536929520, 'arrival_time': 1536931620}
