1	5789	3113	2018-09-10 20:18:00	2018-09-10 22:09:00
2	3113	877	2018-09-10 22:17:00	2018-09-10 23:10:00
3	877	4238	2018-09-10 23:13:00	2018-09-11 01:30:00
4	4238	4718	2018-09-11 01:30:00	2018-09-11 01:31:10
5	4718	6263	2018-09-11 02:55:00	2018-09-11 03:33:00
6	6263	4377	2018-09-11 03:33:00	2018-09-11 03:58:30
7	4377	7191	2018-09-11 13:50:00	2018-09-11 15:12:00
8	7191	4446	2018-09-11 15:12:00	2018-09-11 16:40:45
9	4446	4238	2018-09-11 20:13:00	2018-09-11 20:49:00
10	4238	4718	2018-09-11 20:49:00	2018-09-11 20:50:10
11	4718	4513	2018-09-12 08:06:00	2018-09-12 10:05:00
12	4513	3152	2018-09-12 10:32:00	2018-09-12 12:05:00
13	3152	3125	2018-09-12 12:05:00	2018-09-12 14:49:47
14	3125	4475	2018-09-12 17:25:00	2018-09-12 19:02:00
15	4475	3152	2018-09-12 19:02:00	2018-09-12 19:43:56
16	3152	699	2018-09-12 21:51:00	2018-09-12 22:22:00
17	699	4513	2018-09-12 22:22:00	2018-09-12 23:40:55
18	4513	6849	2018-09-13 12:48:00	2018-09-13 14:14:00
19	6849	4513	2018-09-13 15:45:00	2018-09-13 17:11:00
20	4513	4377	2018-09-13 17:19:00	2018-09-13 18:47:00
21	4377	4446	2018-09-13 18:47:00	2018-09-13 19:09:24
22	4446	4238	2018-09-13 20:13:00	2018-09-13 20:49:00
23	4238	6804	2018-09-13 20:49:00	2018-09-13 21:47:22
24	6804	6804	2018-09-14 00:00:00	2018-09-14 06:25:00
25	6804	7191	2018-09-14 06:25:00	2018-09-14 08:53:52
26	7191	5885	2018-09-14 09:34:00	2018-09-14 10:19:00
27	5885	4446	2018-09-14 10:19:00	2018-09-14 10:53:35
28	4446	3349	2018-09-14 13:12:00	2018-09-14 14:00:00
29	3349	6296	2018-09-15 06:42:00	2018-09-15 07:31:00
30	6296	7191	2018-09-15 07:31:00	2018-09-15 08:58:24
31	7191	4377	2018-09-15 10:48:00	2018-09-15 12:10:00
32	4377	7191	2018-09-15 12:10:00	2018-09-15 14:01:10
33	7191	4377	2018-09-16 10:48:00	2018-09-16 12:10:00
34	4377	7191	2018-09-16 12:50:00	2018-09-16 14:23:00
35	7191	1453	2018-09-16 14:23:00	2018-09-16 16:55:30
36	1453	960	2018-09-16 22:30:00	2018-09-16 23:39:00
37	960	960	2018-09-16 23:40:00	2018-09-16 23:59:00
38	4621	4621	2018-09-10 08:36:00	2018-09-10 12:54:00
39	4621	1938	2018-09-10 12:54:00	2018-09-10 14:12:03
40	1938	1938	2018-09-10 18:36:00	2018-09-10 23:59:00
41	1938	6142	2018-09-10 23:59:00	2018-09-11 01:47:21
42	6142	7331	2018-09-12 16:24:00	2018-09-12 19:46:00
43	7331	1014	2018-09-12 19:46:00	2018-09-12 19:47:36
44	1014	2997	2018-09-12 20:03:00	2018-09-12 21:09:00
45	2997	3480	2018-09-12 21:28:00	2018-09-12 22:17:00
46	3480	3152	2018-09-12 22:31:00	2018-09-12 23:05:00
47	3152	996	2018-09-12 23:05:00	2018-09-13 02:10:23
48	996	2925	2018-09-13 17:14:00	2018-09-13 18:27:00
49	2925	5789	2018-09-13 18:27:00	2018-09-13 18:47:09
50	5789	669	2018-09-13 23:33:00	2018-09-14 02:02:00
51	669	3480	2018-09-14 02:06:00	2018-09-14 03:24:00
52	3480	2997	2018-09-14 03:36:00	2018-09-14 04:20:00
53	2997	7331	2018-09-14 04:31:00	2018-09-14 06:17:00
54	7331	1014	2018-09-14 06:17:00	2018-09-14 06:18:36
55	1014	6900	2018-09-14 07:02:00	2018-09-14 07:38:00
56	6900	1014	2018-09-14 07:38:00	2018-09-14 08:16:49
57	1014	5100	2018-09-14 23:49:00	2018-09-15 00:38:00
58	5100	2997	2018-09-15 00:55:00	2018-09-15 01:23:00
59	2997	3480	2018-09-15 01:34:00	2018-09-15 02:22:00
60	3480	669	2018-09-15 02:33:00	2018-09-15 03:47:00
61	669	830	2018-09-15 03:50:00	2018-09-15 06:46:00
62	3139	1453	2018-09-11 15:52:00	2018-09-11 18:51:00
63	1453	3113	2018-09-11 18:51:00	2018-09-11 19:58:11
64	3113	877	2018-09-12 04:46:00	2018-09-12 05:40:00
65	877	4238	2018-09-12 05:57:00	2018-09-12 08:38:00
66	4238	4446	2018-09-12 08:38:00	2018-09-12 09:06:22
67	4446	3349	2018-09-12 15:40:00	2018-09-12 16:28:00
68	3349	1453	2018-09-12 16:28:00	2018-09-12 17:37:26
69	1453	6116	2018-09-13 04:35:00	2018-09-13 08:33:00
70	6116	6990	2018-09-13 08:33:00	2018-09-13 13:52:16
71	6990	6844	2018-09-13 14:05:00	2018-09-13 14:24:00
72	6844	5789	2018-09-13 14:24:00	2018-09-13 14:32:43
73	5789	669	2018-09-13 15:56:00	2018-09-13 18:35:00
74	669	3480	2018-09-13 18:39:00	2018-09-13 20:03:00
