1	3638	4621	2018-09-10 05:09:00	2018-09-10 06:10:00
2	4621	3638	2018-09-10 06:24:00	2018-09-10 07:25:00
3	3638	4621	2018-09-10 09:05:00	2018-09-10 10:06:00
4	4621	4621	2018-09-10 10:06:00	2018-09-10 13:24:00
5	4621	3638	2018-09-10 14:54:00	2018-09-10 15:55:00
6	3638	4621	2018-09-10 16:05:00	2018-09-10 17:06:00
7	4621	3638	2018-09-10 17:54:00	2018-09-10 18:55:00
8	3638	4621	2018-09-10 19:05:00	2018-09-10 20:06:00
9	4621	3638	2018-09-10 20:54:00	2018-09-10 21:55:00
10	3638	3638	2018-09-10 21:55:00	2018-09-10 23:59:00
11	3638	3638	2018-09-11 00:00:00	2018-09-11 04:35:00
12	3638	4621	2018-09-11 04:35:00	2018-09-11 05:36:00
13	4621	3638	2018-09-11 05:54:00	2018-09-11 06:55:00
14	3638	4621	2018-09-11 07:05:00	2018-09-11 08:06:00
15	4621	4621	2018-09-11 08:06:00	2018-09-11 11:24:00
16	4621	3638	2018-09-11 11:24:00	2018-09-11 12:25:00
17	3638	4621	2018-09-11 13:35:00	2018-09-11 14:36:00
18	4621	3638	2018-09-11 14:54:00	2018-09-11 15:55:00
19	3638	4621	2018-09-11 16:05:00	2018-09-11 17:06:00
20	4621	3638	2018-09-11 17:54:00	2018-09-11 18:55:00
21	3638	4621	2018-09-11 19:05:00	2018-09-11 20:06:00
22	4621	750	2018-09-11 20:06:00	2018-09-11 20:11:28
23	750	7331	2018-09-11 20:21:00	2018-09-11 21:00:00
24	7331	1014	2018-09-11 21:00:00	2018-09-11 21:01:36
25	1014	2997	2018-09-11 21:04:00	2018-09-11 22:08:00
26	2997	3480	2018-09-11 22:27:00	2018-09-11 23:13:00
27	3480	6710	2018-09-11 23:39:00	2018-09-12 00:38:00
28	6710	669	2018-09-12 01:05:00	2018-09-12 01:26:00
29	669	3480	2018-09-12 02:06:00	2018-09-12 03:24:00
30	3480	2997	2018-09-12 03:36:00	2018-09-12 04:20:00
31	2997	7331	2018-09-12 04:31:00	2018-09-12 06:17:00
32	7331	1014	2018-09-12 06:17:00	2018-09-12 06:18:36
33	1014	2744	2018-09-12 07:55:00	2018-09-12 10:59:00
34	2744	7331	2018-09-12 13:54:00	2018-09-12 16:11:00
35	7331	1175	2018-09-12 16:11:00	2018-09-12 16:29:02
36	1175	1938	2018-09-12 16:32:00	2018-09-12 17:36:00
37	1938	1938	2018-09-12 18:36:00	2018-09-12 23:59:00
38	1938	1938	2018-09-13 00:01:00	2018-09-13 05:51:00
39	1938	1175	2018-09-13 05:51:00	2018-09-13 07:00:00
40	1175	1756	2018-09-13 16:28:00	2018-09-13 17:41:00
41	1756	6142	2018-09-13 17:41:00	2018-09-13 18:33:21
42	6142	7331	2018-09-13 20:02:00	2018-09-13 23:07:00
43	7331	1014	2018-09-13 23:07:00	2018-09-13 23:08:36
44	1014	1184	2018-09-14 00:05:00	2018-09-14 00:31:00
45	1184	2997	2018-09-14 03:58:00	2018-09-14 05:18:00
46	2997	3480	2018-09-14 05:41:00	2018-09-14 06:31:00
47	3480	1419	2018-09-14 06:56:00	2018-09-14 08:28:00
48	1419	4778	2018-09-14 08:34:00	2018-09-14 08:47:00
49	4778	292	2018-09-14 08:47:00	2018-09-14 08:52:52
50	292	1419	2018-09-14 12:50:00	2018-09-14 13:07:00
51	1419	3480	2018-09-14 19:44:00	2018-09-14 21:09:00
52	3480	2997	2018-09-14 21:25:00	2018-09-14 22:11:00
53	2997	7331	2018-09-14 22:27:00	2018-09-14 23:52:00
54	7331	1014	2018-09-14 23:52:00	2018-09-14 23:53:36
55	1014	5100	2018-09-15 03:46:00	2018-09-15 04:35:00
56	5100	2997	2018-09-15 04:54:00	2018-09-15 05:24:00
57	2997	7331	2018-09-15 05:50:00	2018-09-15 07:33:00
58	7331	1014	2018-09-15 07:33:00	2018-09-15 07:34:36
59	1014	2997	2018-09-15 08:10:00	2018-09-15 09:27:00
60	2997	7331	2018-09-15 09:41:00	2018-09-15 11:01:00
61	7331	1014	2018-09-15 11:01:00	2018-09-15 11:02:36
62	1014	2997	2018-09-15 14:06:00	2018-09-15 15:30:00
63	2997	3480	2018-09-15 15:48:00	2018-09-15 16:34:00
64	3480	669	2018-09-15 16:44:00	2018-09-15 18:00:00
65	669	830	2018-09-15 18:03:00	2018-09-15 20:37:00
66	1175	1938	2018-09-10 17:32:00	2018-09-10 18:36:00
67	1938	1938	2018-09-10 18:36:00	2018-09-10 23:59:00
68	1938	1938	2018-09-11 00:01:00	2018-09-11 05:51:00
69	1938	1175	2018-09-11 06:29:00	2018-09-11 07:31:00
70	1175	1938	2018-09-11 16:32:00	2018-09-11 17:36:00
71	1938	1938	2018-09-11 18:36:00	2018-09-11 23:59:00
72	1938	1938	2018-09-12 00:00:00	2018-09-12 05:51:00
73	1938	1175	2018-09-12 05:51:00	2018-09-12 07:00:00
74	1175	1938	2018-09-12 17:32:00	2018-09-12 18:36:00
75	1938	2993	2018-09-12 18:36:00	2018-09-12 18:37:00
76	2993	7331	2018-09-12 20:34:00	2018-09-12 22:10:00
77	7331	1014	2018-09-12 22:10:00	2018-09-12 22:11:36
78	1014	5100	2018-09-12 22:25:00	2018-09-12 23:13:00
79	5100	2997	2018-09-12 23:31:00	2018-09-13 00:01:00
80	2997	3480	2018-09-13 00:25:00	2018-09-13 01:14:00
81	3480	669	2018-09-13 01:25:00	2018-09-13 02:38:00
82	669	830	2018-09-13 03:13:00	2018-09-13 05:51:00
