1	3638	3638	2018-09-10 00:01:00	2018-09-10 05:09:00
2	3638	4621	2018-09-10 06:05:00	2018-09-10 07:06:00
3	4621	4621	2018-09-10 08:00:00	2018-09-10 15:30:00
4	4621	3125	2018-09-10 15:30:00	2018-09-10 15:55:00
5	3125	5498	2018-09-10 16:18:00	2018-09-10 17:16:00
6	5498	4651	2018-09-10 17:38:00	2018-09-10 18:05:00
7	4651	4651	2018-09-10 18:05:00	2018-09-10 23:59:00
8	4651	1014	2018-09-10 23:59:00	2018-09-11 00:36:24
9	1014	5100	2018-09-11 02:20:00	2018-09-11 03:09:00
10	5100	2997	2018-09-11 03:25:00	2018-09-11 03:53:00
11	2997	3480	2018-09-11 04:08:00	2018-09-11 04:57:00
12	3480	669	2018-09-11 05:14:00	2018-09-11 06:27:00
13	669	830	2018-09-11 06:30:00	2018-09-11 09:19:00
14	830	5789	2018-09-11 09:19:00	2018-09-11 09:20:32
15	5789	669	2018-09-11 12:20:00	2018-09-11 14:46:00
16	669	3152	2018-09-11 14:56:00	2018-09-11 15:40:00
17	3152	1419	2018-09-11 19:14:00	2018-09-11 20:06:00
18	1419	3480	2018-09-11 22:35:00	2018-09-12 00:05:00
19	3480	2997	2018-09-12 00:22:00	2018-09-12 01:07:00
20	2997	7331	2018-09-12 01:21:00	2018-09-12 02:26:00
21	7331	1014	2018-09-12 02:26:00	2018-09-12 02:27:36
22	1014	6142	2018-09-12 02:43:00	2018-09-12 05:48:00
23	6142	1722	2018-09-12 06:14:00	2018-09-12 06:40:00
24	1722	6142	2018-09-12 07:56:00	2018-09-12 08:19:00
25	6142	7331	2018-09-12 20:02:00	2018-09-12 23:07:00
26	7331	1014	2018-09-12 23:07:00	2018-09-12 23:08:36
27	1014	5100	2018-09-13 04:57:00	2018-09-13 05:47:00
28	5100	2997	2018-09-13 05:57:00	2018-09-13 06:24:00
29	2997	3480	2018-09-13 06:34:00	2018-09-13 07:21:00
30	3480	669	2018-09-13 07:35:00	2018-09-13 08:59:00
31	669	830	2018-09-13 09:02:00	2018-09-13 11:36:00
32	830	5789	2018-09-13 11:36:00	2018-09-13 11:37:32
33	5789	669	2018-09-13 12:20:00	2018-09-13 14:46:00
34	669	3152	2018-09-13 14:56:00	2018-09-13 15:40:00
35	3152	4513	2018-09-13 16:34:00	2018-09-13 17:59:00
36	4513	4377	2018-09-13 17:59:00	2018-09-13 19:47:50
37	4377	1453	2018-09-13 21:02:00	2018-09-13 23:22:00
38	1453	4377	2018-09-14 05:16:00	2018-09-14 06:57:00
39	4377	4446	2018-09-14 06:57:00	2018-09-14 07:19:24
40	4446	3349	2018-09-14 08:53:00	2018-09-14 09:44:00
41	3349	6296	2018-09-14 11:18:00	2018-09-14 12:03:00
42	6296	4446	2018-09-14 12:03:00	2018-09-14 12:04:21
43	4446	3349	2018-09-14 13:12:00	2018-09-14 14:00:00
44	3349	960	2018-09-14 16:00:00	2018-09-14 16:12:00
45	960	960	2018-09-14 16:12:00	2018-09-14 17:17:00
46	960	997	2018-09-14 17:17:00	2018-09-14 18:01:06
47	997	1453	2018-09-14 19:38:00	2018-09-14 20:02:00
