1	1197	3243	2018-09-10 10:06:00	2018-09-10 10:37:00
2	3243	6888	2018-09-10 13:03:00	2018-09-10 14:10:00
3	6888	3631	2018-09-10 14:10:00	2018-09-10 14:47:45
4	3631	2925	2018-09-10 14:56:00	2018-09-10 15:27:00
5	2925	996	2018-09-10 15:35:00	2018-09-10 16:50:00
6	996	2925	2018-09-10 17:14:00	2018-09-10 18:27:00
7	2925	3631	2018-09-10 18:32:00	2018-09-10 19:01:00
8	3631	3113	2018-09-10 23:20:00	2018-09-11 00:58:00
9	3113	830	2018-09-11 06:32:00	2018-09-11 08:26:00
10	830	5789	2018-09-11 08:26:00	2018-09-11 08:27:32
11	5789	996	2018-09-11 09:01:00	2018-09-11 09:48:00
12	996	830	2018-09-11 11:47:00	2018-09-11 12:37:00
13	830	5789	2018-09-11 12:37:00	2018-09-11 12:38:32
14	5789	669	2018-09-11 12:44:00	2018-09-11 15:28:00
15	669	1419	2018-09-11 16:48:00	2018-09-11 18:28:00
16	1419	3480	2018-09-11 22:35:00	2018-09-12 00:05:00
17	3480	2997	2018-09-12 00:22:00	2018-09-12 01:07:00
18	2997	7331	2018-09-12 01:21:00	2018-09-12 02:26:00
19	7331	1014	2018-09-12 02:26:00	2018-09-12 02:27:36
20	1014	1469	2018-09-12 04:03:00	2018-09-12 04:38:00
21	1469	1014	2018-09-12 04:38:00	2018-09-12 04:55:33
22	1014	5100	2018-09-12 04:57:00	2018-09-12 05:47:00
23	5100	2997	2018-09-12 05:57:00	2018-09-12 06:24:00
24	2997	3480	2018-09-12 06:34:00	2018-09-12 07:21:00
25	3480	669	2018-09-12 07:35:00	2018-09-12 08:59:00
26	669	830	2018-09-12 09:02:00	2018-09-12 11:36:00
27	830	5789	2018-09-12 11:36:00	2018-09-12 11:37:32
28	5789	669	2018-09-12 12:20:00	2018-09-12 14:46:00
29	669	3152	2018-09-12 14:56:00	2018-09-12 15:40:00
30	3152	6710	2018-09-12 16:25:00	2018-09-12 16:57:00
31	6710	669	2018-09-12 17:53:00	2018-09-12 18:14:00
32	669	830	2018-09-12 18:31:00	2018-09-12 21:01:00
33	830	5789	2018-09-12 21:01:00	2018-09-12 21:02:32
34	5789	669	2018-09-12 21:04:00	2018-09-12 23:27:00
35	669	5915	2018-09-12 23:32:00	2018-09-12 23:58:00
36	5915	699	2018-09-13 00:37:00	2018-09-13 00:44:00
37	699	669	2018-09-13 00:44:00	2018-09-13 01:19:07
38	669	3480	2018-09-13 02:06:00	2018-09-13 03:24:00
39	3480	2997	2018-09-13 03:36:00	2018-09-13 04:20:00
40	2997	7331	2018-09-13 04:31:00	2018-09-13 06:17:00
41	7331	1014	2018-09-13 06:17:00	2018-09-13 06:18:36
42	1014	2997	2018-09-13 08:03:00	2018-09-13 09:21:00
43	2997	3480	2018-09-13 09:48:00	2018-09-13 10:36:00
44	3480	6710	2018-09-13 10:54:00	2018-09-13 11:55:00
45	6710	559	2018-09-13 11:55:00	2018-09-13 12:04:33
46	559	5915	2018-09-13 15:08:00	2018-09-13 15:13:00
47	5915	669	2018-09-13 15:38:00	2018-09-13 16:08:00
48	669	830	2018-09-13 16:12:00	2018-09-13 19:17:00
49	830	5789	2018-09-13 19:17:00	2018-09-13 19:18:32
50	5789	669	2018-09-13 20:38:00	2018-09-13 23:05:00
51	669	830	2018-09-13 23:14:00	2018-09-14 02:15:00
52	830	5789	2018-09-14 02:15:00	2018-09-14 02:16:32
53	5789	3113	2018-09-14 02:32:00	2018-09-14 04:36:00
54	3113	1453	2018-09-14 06:12:00	2018-09-14 07:15:00
55	1453	4196	2018-09-14 08:15:00	2018-09-14 09:02:00
56	4196	4513	2018-09-14 09:13:00	2018-09-14 10:39:00
57	4513	927	2018-09-14 11:42:00	2018-09-14 12:04:00
58	927	4513	2018-09-14 12:04:00	2018-09-14 12:21:42
59	4513	6849	2018-09-14 12:48:00	2018-09-14 14:14:00
60	6849	2759	2018-09-14 19:38:00	2018-09-14 20:30:00
61	2759	699	2018-09-14 22:16:00	2018-09-15 00:30:00
62	699	2759	2018-09-15 08:27:00	2018-09-15 10:47:00
63	2759	3125	2018-09-15 10:48:00	2018-09-15 14:02:00
64	3125	6849	2018-09-15 15:58:00	2018-09-15 18:33:00
65	6849	3959	2018-09-15 22:24:00	2018-09-15 23:01:00
66	3959	4513	2018-09-15 23:17:00	2018-09-16 00:17:00
67	4513	3959	2018-09-16 05:13:00	2018-09-16 06:12:00
68	3959	6849	2018-09-16 06:20:00	2018-09-16 07:00:00
69	6849	6849	2018-09-16 21:40:00	2018-09-16 23:59:00
