1	{'task_type': 'deadhead', 'locomotive': 22554, 'first_train_section': 22810, 'first_section': 22440, 'first_departure_time': 1536530400, 'first_arrival_time': 1536550920, 'second_train_section': 25426, 'second_section': 22492, 'second_departure_time': 1536560640, 'second_arrival_time': 1536569880}
2	{'task_type': 'regular', 'locomotive': 22554, 'train_section': 25426, 'section': 22492, 'departure_time': 1536560640, 'arrival_time': 1536569880}
3	{'task_type': 'regular', 'locomotive': 22554, 'train_section': 25696, 'section': 22279, 'departure_time': 1536576600, 'arrival_time': 1536582180}
4	{'task_type': 'regular', 'locomotive': 22554, 'train_section': 25171, 'section': 22315, 'departure_time': 1536598080, 'arrival_time': 1536602580}
5	{'task_type': 'deadhead', 'locomotive': 22554, 'first_train_section': 25171, 'first_section': 22315, 'first_departure_time': 1536598080, 'first_arrival_time': 1536602580, 'second_train_section': 25784, 'second_section': 22281, 'second_departure_time': 1536613680, 'second_arrival_time': 1536620400}
6	{'task_type': 'regular', 'locomotive': 22554, 'train_section': 25784, 'section': 22281, 'departure_time': 1536613680, 'arrival_time': 1536620400}
7	{'task_type': 'regular', 'locomotive': 22554, 'train_section': 24542, 'section': 22344, 'departure_time': 1536623700, 'arrival_time': 1536624720}
8	{'task_type': 'deadhead', 'locomotive': 22554, 'first_train_section': 24542, 'first_section': 22344, 'first_departure_time': 1536623700, 'first_arrival_time': 1536624720, 'second_train_section': 25202, 'second_section': 22280, 'second_departure_time': 1536638040, 'second_arrival_time': 1536644640}
9	{'task_type': 'regular', 'locomotive': 22554, 'train_section': 25202, 'section': 22280, 'departure_time': 1536638040, 'arrival_time': 1536644640}
10	{'task_type': 'regular', 'locomotive': 22554, 'train_section': 23823, 'section': 22331, 'departure_time': 1536656880, 'arrival_time': 1536667680}
11	{'task_type': 'regular', 'locomotive': 22554, 'train_section': 23946, 'section': 22438, 'departure_time': 1536673920, 'arrival_time': 1536684660}
12	{'task_type': 'deadhead', 'locomotive': 22554, 'first_train_section': 23946, 'first_section': 22438, 'first_departure_time': 1536673920, 'first_arrival_time': 1536684660, 'second_train_section': 23125, 'second_section': 22323, 'second_departure_time': 1536695340, 'second_arrival_time': 1536698580}
13	{'task_type': 'regular', 'locomotive': 22554, 'train_section': 23125, 'section': 22323, 'departure_time': 1536695340, 'arrival_time': 1536698580}
14	{'task_type': 'regular', 'locomotive': 22554, 'train_section': 23127, 'section': 22337, 'departure_time': 1536699720, 'arrival_time': 1536706380}
15	{'task_type': 'deadhead', 'locomotive': 22554, 'first_train_section': 23127, 'first_section': 22337, 'first_departure_time': 1536699720, 'first_arrival_time': 1536706380, 'second_train_section': 26421, 'second_section': 22403, 'second_departure_time': 1536723660, 'second_arrival_time': 1536726060}
16	{'task_type': 'regular', 'locomotive': 22554, 'train_section': 26421, 'section': 22403, 'departure_time': 1536723660, 'arrival_time': 1536726060}
17	{'task_type': 'deadhead', 'locomotive': 22554, 'first_train_section': 26421, 'first_section': 22403, 'first_departure_time': 1536723660, 'first_arrival_time': 1536726060, 'second_train_section': 26284, 'second_section': 22383, 'second_departure_time': 1536750720, 'second_arrival_time': 1536754140}
18	{'task_type': 'regular', 'locomotive': 22554, 'train_section': 26284, 'section': 22383, 'departure_time': 1536750720, 'arrival_time': 1536754140}
19	{'task_type': 'regular', 'locomotive': 22554, 'train_section': 25362, 'section': 22396, 'departure_time': 1536756960, 'arrival_time': 1536758820}
20	{'task_type': 'regular', 'locomotive': 22554, 'train_section': 25730, 'section': 22318, 'departure_time': 1536759300, 'arrival_time': 1536763800}
21	{'task_type': 'deadhead', 'locomotive': 22554, 'first_train_section': 26314, 'first_section': 22382, 'first_departure_time': 1536774420, 'first_arrival_time': 1536789540, 'second_train_section': 23045, 'second_section': 22407, 'second_departure_time': 1536798720, 'second_arrival_time': 1536806160}
