1	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 25399, 'section': 22373, 'departure_time': 1536551640, 'arrival_time': 1536556920}
2	{'task_type': 'deadhead', 'locomotive': 22552, 'first_train_section': 25399, 'first_section': 22373, 'first_departure_time': 1536551640, 'first_arrival_time': 1536556920, 'second_train_section': 24866, 'second_section': 22445, 'second_departure_time': 1536581520, 'second_arrival_time': 1536587640}
3	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 24866, 'section': 22445, 'departure_time': 1536581520, 'arrival_time': 1536587640}
4	{'task_type': 'deadhead', 'locomotive': 22552, 'first_train_section': 24866, 'first_section': 22445, 'first_departure_time': 1536581520, 'first_arrival_time': 1536587640, 'second_train_section': 25233, 'second_section': 22431, 'second_departure_time': 1536599940, 'second_arrival_time': 1536604800}
5	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 25233, 'section': 22431, 'departure_time': 1536599940, 'arrival_time': 1536604800}
6	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 25235, 'section': 22495, 'departure_time': 1536606240, 'arrival_time': 1536609060}
7	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 25237, 'section': 22309, 'departure_time': 1536610140, 'arrival_time': 1536614880}
8	{'task_type': 'deadhead', 'locomotive': 22552, 'first_train_section': 25237, 'first_section': 22309, 'first_departure_time': 1536610140, 'first_arrival_time': 1536614880, 'second_train_section': 23842, 'second_section': 22423, 'second_departure_time': 1536626580, 'second_arrival_time': 1536637680}
9	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 23842, 'section': 22423, 'departure_time': 1536626580, 'arrival_time': 1536637680}
10	{'task_type': 'deadhead', 'locomotive': 22552, 'first_train_section': 23842, 'first_section': 22423, 'first_departure_time': 1536626580, 'first_arrival_time': 1536637680, 'second_train_section': 24761, 'second_section': 22497, 'second_departure_time': 1536645360, 'second_arrival_time': 1536646740}
11	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 24761, 'section': 22497, 'departure_time': 1536645360, 'arrival_time': 1536646740}
12	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 27245, 'section': 22338, 'departure_time': 1536675840, 'arrival_time': 1536687960}
13	{'task_type': 'deadhead', 'locomotive': 22552, 'first_train_section': 27245, 'first_section': 22338, 'first_departure_time': 1536675840, 'first_arrival_time': 1536687960, 'second_train_section': 27077, 'second_section': 22431, 'second_departure_time': 1536688980, 'second_arrival_time': 1536692940}
14	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 27077, 'section': 22431, 'departure_time': 1536688980, 'arrival_time': 1536692940}
15	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 27079, 'section': 22495, 'departure_time': 1536694080, 'arrival_time': 1536697020}
16	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 27081, 'section': 22307, 'departure_time': 1536697860, 'arrival_time': 1536699900}
17	{'task_type': 'deadhead', 'locomotive': 22552, 'first_train_section': 27155, 'first_section': 22302, 'first_departure_time': 1536703260, 'first_arrival_time': 1536720240, 'second_train_section': 25405, 'second_section': 22429, 'second_departure_time': 1536728520, 'second_arrival_time': 1536730680}
18	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 25405, 'section': 22429, 'departure_time': 1536728520, 'arrival_time': 1536730680}
19	{'task_type': 'deadhead', 'locomotive': 22552, 'first_train_section': 25405, 'first_section': 22429, 'first_departure_time': 1536728520, 'first_arrival_time': 1536730680, 'second_train_section': 24128, 'second_section': 22423, 'second_departure_time': 1536737580, 'second_arrival_time': 1536750120}
20	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 24128, 'section': 22423, 'departure_time': 1536737580, 'arrival_time': 1536750120}
21	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 25554, 'section': 22338, 'departure_time': 1536762240, 'arrival_time': 1536774360}
22	{'task_type': 'deadhead', 'locomotive': 22552, 'first_train_section': 25554, 'first_section': 22338, 'first_departure_time': 1536762240, 'first_arrival_time': 1536774360, 'second_train_section': 25295, 'second_section': 22427, 'second_departure_time': 1536777900, 'second_arrival_time': 1536781140}
23	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 25295, 'section': 22427, 'departure_time': 1536777900, 'arrival_time': 1536781140}
24	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 25297, 'section': 22443, 'departure_time': 1536782040, 'arrival_time': 1536783720}
25	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 24918, 'section': 22496, 'departure_time': 1536784020, 'arrival_time': 1536789120}
26	{'task_type': 'deadhead', 'locomotive': 22552, 'first_train_section': 24918, 'first_section': 22496, 'first_departure_time': 1536784020, 'first_arrival_time': 1536789120, 'second_train_section': 24684, 'second_section': 22431, 'second_departure_time': 1536790740, 'second_arrival_time': 1536794940}
27	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 24684, 'section': 22431, 'departure_time': 1536790740, 'arrival_time': 1536794940}
28	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 24686, 'section': 22495, 'departure_time': 1536795840, 'arrival_time': 1536798720}
29	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 24688, 'section': 22309, 'departure_time': 1536799380, 'arrival_time': 1536804000}
30	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 23489, 'section': 22508, 'departure_time': 1536816780, 'arrival_time': 1536819720}
31	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 24138, 'section': 22479, 'departure_time': 1536844560, 'arrival_time': 1536846180}
32	{'task_type': 'deadhead', 'locomotive': 22552, 'first_train_section': 24138, 'first_section': 22479, 'first_departure_time': 1536844560, 'first_arrival_time': 1536846180, 'second_train_section': 23310, 'second_section': 22483, 'second_departure_time': 1536858840, 'second_arrival_time': 1536861960}
33	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 23310, 'section': 22483, 'departure_time': 1536858840, 'arrival_time': 1536861960}
34	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 25547, 'section': 22505, 'departure_time': 1536870900, 'arrival_time': 1536876300}
35	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 23736, 'section': 22309, 'departure_time': 1536876540, 'arrival_time': 1536881400}
36	{'task_type': 'deadhead', 'locomotive': 22552, 'first_train_section': 23736, 'first_section': 22309, 'first_departure_time': 1536876540, 'first_arrival_time': 1536881400, 'second_train_section': 26332, 'second_section': 22427, 'second_departure_time': 1536893820, 'second_arrival_time': 1536896820}
37	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 26332, 'section': 22427, 'departure_time': 1536893820, 'arrival_time': 1536896820}
38	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 26334, 'section': 22443, 'departure_time': 1536897420, 'arrival_time': 1536899040}
39	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 26336, 'section': 22495, 'departure_time': 1536899640, 'arrival_time': 1536902460}
40	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 26339, 'section': 22304, 'departure_time': 1536903300, 'arrival_time': 1536908340}
41	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 26341, 'section': 22247, 'departure_time': 1536908520, 'arrival_time': 1536917760}
42	{'task_type': 'deadhead', 'locomotive': 22552, 'first_train_section': 26341, 'first_section': 22247, 'first_departure_time': 1536908520, 'first_arrival_time': 1536917760, 'second_train_section': 26092, 'second_section': 22404, 'second_departure_time': 1536920400, 'second_arrival_time': 1536929160}
43	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 26092, 'section': 22404, 'departure_time': 1536920400, 'arrival_time': 1536929160}
44	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 26094, 'section': 22248, 'departure_time': 1536929760, 'arrival_time': 1536932400}
45	{'task_type': 'deadhead', 'locomotive': 22552, 'first_train_section': 26094, 'first_section': 22248, 'first_departure_time': 1536929760, 'first_arrival_time': 1536932400, 'second_train_section': 25992, 'second_section': 22416, 'second_departure_time': 1536944040, 'second_arrival_time': 1536947700}
46	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 25992, 'section': 22416, 'departure_time': 1536944040, 'arrival_time': 1536947700}
47	{'task_type': 'regular', 'locomotive': 22552, 'train_section': 26421, 'section': 22378, 'departure_time': 1536951900, 'arrival_time': 1536955560}
48	{'task_type': 'regular', 'locomotive': 22557, 'train_section': 25833, 'section': 22299, 'departure_time': 1536551460, 'arrival_time': 1536555240}
49	{'task_type': 'regular', 'locomotive': 22557, 'train_section': 22656, 'section': 22281, 'departure_time': 1536563640, 'arrival_time': 1536568800}
50	{'task_type': 'regular', 'locomotive': 22557, 'train_section': 26485, 'section': 22351, 'departure_time': 1536569280, 'arrival_time': 1536574440}
51	{'task_type': 'deadhead', 'locomotive': 22557, 'first_train_section': 25337, 'first_section': 22502, 'first_departure_time': 1536606300, 'first_arrival_time': 1536616740, 'second_train_section': 26241, 'second_section': 22419, 'second_departure_time': 1536626820, 'second_arrival_time': 1536633180}
52	{'task_type': 'regular', 'locomotive': 22557, 'train_section': 26241, 'section': 22419, 'departure_time': 1536626820, 'arrival_time': 1536633180}
53	{'task_type': 'deadhead', 'locomotive': 22557, 'first_train_section': 26241, 'first_section': 22419, 'first_departure_time': 1536626820, 'first_arrival_time': 1536633180, 'second_train_section': 26030, 'second_section': 22427, 'second_departure_time': 1536641880, 'second_arrival_time': 1536645540}
54	{'task_type': 'regular', 'locomotive': 22557, 'train_section': 26030, 'section': 22427, 'departure_time': 1536641880, 'arrival_time': 1536645540}
55	{'task_type': 'regular', 'locomotive': 22557, 'train_section': 26032, 'section': 22443, 'departure_time': 1536646260, 'arrival_time': 1536648060}
56	{'task_type': 'regular', 'locomotive': 22557, 'train_section': 26034, 'section': 22495, 'departure_time': 1536649980, 'arrival_time': 1536652920}
57	{'task_type': 'regular', 'locomotive': 22557, 'train_section': 26036, 'section': 22304, 'departure_time': 1536654900, 'arrival_time': 1536659820}
58	{'task_type': 'regular', 'locomotive': 22557, 'train_section': 26038, 'section': 22247, 'departure_time': 1536660000, 'arrival_time': 1536669420}
