1	{'task_type': 'deadhead', 'locomotive': 22550, 'first_train_section': 23874, 'first_section': 22464, 'first_departure_time': 1536530400, 'first_arrival_time': 1536552780, 'second_train_section': 25426, 'second_section': 22381, 'second_departure_time': 1536579120, 'second_arrival_time': 1536581040}
2	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 25426, 'section': 22381, 'departure_time': 1536579120, 'arrival_time': 1536581040}
3	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23415, 'section': 22288, 'departure_time': 1536598560, 'arrival_time': 1536607440}
4	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23417, 'section': 22323, 'departure_time': 1536608940, 'arrival_time': 1536612180}
5	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 22904, 'section': 22336, 'departure_time': 1536632580, 'arrival_time': 1536638700}
6	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 25245, 'section': 22400, 'departure_time': 1536640980, 'arrival_time': 1536644880}
7	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 25023, 'section': 22383, 'departure_time': 1536659760, 'arrival_time': 1536663900}
8	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 26007, 'section': 22401, 'departure_time': 1536665700, 'arrival_time': 1536667080}
9	{'task_type': 'deadhead', 'locomotive': 22550, 'first_train_section': 26007, 'first_section': 22401, 'first_departure_time': 1536665700, 'first_arrival_time': 1536667080, 'second_train_section': 22742, 'second_section': 22400, 'second_departure_time': 1536670200, 'second_arrival_time': 1536673620}
10	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 22742, 'section': 22400, 'departure_time': 1536670200, 'arrival_time': 1536673620}
11	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 24540, 'section': 22383, 'departure_time': 1536675120, 'arrival_time': 1536678540}
12	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 24083, 'section': 22400, 'departure_time': 1536684600, 'arrival_time': 1536688020}
13	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23455, 'section': 22383, 'departure_time': 1536761520, 'arrival_time': 1536764940}
14	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23457, 'section': 22399, 'departure_time': 1536765000, 'arrival_time': 1536766440}
15	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 22901, 'section': 22365, 'departure_time': 1536777420, 'arrival_time': 1536780960}
16	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23227, 'section': 22273, 'departure_time': 1536809040, 'arrival_time': 1536814560}
17	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23229, 'section': 22393, 'departure_time': 1536814740, 'arrival_time': 1536816480}
18	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 24942, 'section': 22242, 'departure_time': 1536844860, 'arrival_time': 1536847620}
19	{'task_type': 'deadhead', 'locomotive': 22550, 'first_train_section': 24942, 'first_section': 22242, 'first_departure_time': 1536844860, 'first_arrival_time': 1536847620, 'second_train_section': 22799, 'second_section': 22240, 'second_departure_time': 1536851820, 'second_arrival_time': 1536854100}
20	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 22799, 'section': 22240, 'departure_time': 1536851820, 'arrival_time': 1536854100}
21	{'task_type': 'deadhead', 'locomotive': 22550, 'first_train_section': 22799, 'first_section': 22240, 'first_departure_time': 1536851820, 'first_arrival_time': 1536854100, 'second_train_section': 23540, 'second_section': 22242, 'second_departure_time': 1536859440, 'second_arrival_time': 1536862620}
22	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23540, 'section': 22242, 'departure_time': 1536859440, 'arrival_time': 1536862620}
23	{'task_type': 'deadhead', 'locomotive': 22550, 'first_train_section': 23540, 'first_section': 22242, 'first_departure_time': 1536859440, 'first_arrival_time': 1536862620, 'second_train_section': 23038, 'second_section': 22404, 'second_departure_time': 1536863880, 'second_arrival_time': 1536872700}
24	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23038, 'section': 22404, 'departure_time': 1536863880, 'arrival_time': 1536872700}
25	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23988, 'section': 22247, 'departure_time': 1536873240, 'arrival_time': 1536884100}
26	{'task_type': 'deadhead', 'locomotive': 22550, 'first_train_section': 23988, 'first_section': 22247, 'first_departure_time': 1536873240, 'first_arrival_time': 1536884100, 'second_train_section': 25552, 'second_section': 22404, 'second_departure_time': 1536899820, 'second_arrival_time': 1536910020}
27	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 25552, 'section': 22404, 'departure_time': 1536899820, 'arrival_time': 1536910020}
28	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 25554, 'section': 22245, 'departure_time': 1536910380, 'arrival_time': 1536915360}
29	{'task_type': 'deadhead', 'locomotive': 22550, 'first_train_section': 25554, 'first_section': 22245, 'first_departure_time': 1536910380, 'first_arrival_time': 1536915360, 'second_train_section': 25558, 'second_section': 22496, 'second_departure_time': 1536919080, 'second_arrival_time': 1536924060}
30	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 25558, 'section': 22496, 'departure_time': 1536919080, 'arrival_time': 1536924060}
31	{'task_type': 'deadhead', 'locomotive': 22550, 'first_train_section': 25558, 'first_section': 22496, 'first_departure_time': 1536919080, 'first_arrival_time': 1536924060, 'second_train_section': 23655, 'second_section': 22252, 'second_departure_time': 1536942840, 'second_arrival_time': 1536948360}
32	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23655, 'section': 22252, 'departure_time': 1536942840, 'arrival_time': 1536948360}
33	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23657, 'section': 22385, 'departure_time': 1536950820, 'arrival_time': 1536951600}
34	{'task_type': 'deadhead', 'locomotive': 22550, 'first_train_section': 23657, 'first_section': 22385, 'first_departure_time': 1536950820, 'first_arrival_time': 1536951600, 'second_train_section': 22780, 'second_section': 22431, 'second_departure_time': 1536991800, 'second_arrival_time': 1536996420}
35	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 22780, 'section': 22431, 'departure_time': 1536991800, 'arrival_time': 1536996420}
36	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 22782, 'section': 22495, 'departure_time': 1536997680, 'arrival_time': 1537000560}
37	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 22784, 'section': 22309, 'departure_time': 1537001160, 'arrival_time': 1537005720}
38	{'task_type': 'regular', 'locomotive': 22553, 'train_section': 26094, 'section': 22356, 'departure_time': 1536541320, 'arrival_time': 1536549060}
39	{'task_type': 'regular', 'locomotive': 22553, 'train_section': 25564, 'section': 22259, 'departure_time': 1536577800, 'arrival_time': 1536578160}
40	{'task_type': 'regular', 'locomotive': 22553, 'train_section': 25566, 'section': 22267, 'departure_time': 1536578340, 'arrival_time': 1536585720}
41	{'task_type': 'regular', 'locomotive': 22553, 'train_section': 23765, 'section': 22442, 'departure_time': 1536594960, 'arrival_time': 1536597720}
42	{'task_type': 'regular', 'locomotive': 22553, 'train_section': 23767, 'section': 22433, 'departure_time': 1536598560, 'arrival_time': 1536599040}
43	{'task_type': 'regular', 'locomotive': 22553, 'train_section': 23769, 'section': 22432, 'departure_time': 1536600480, 'arrival_time': 1536602100}
