1	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 22665, 'section': 22382, 'departure_time': 1536530400, 'arrival_time': 1536551400}
2	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 22806, 'section': 22417, 'departure_time': 1536559560, 'arrival_time': 1536571440}
3	{'task_type': 'deadhead', 'locomotive': 22551, 'first_train_section': 22806, 'first_section': 22417, 'first_departure_time': 1536559560, 'first_arrival_time': 1536571440, 'second_train_section': 22754, 'second_section': 22250, 'second_departure_time': 1536597360, 'second_arrival_time': 1536616740}
4	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 22754, 'section': 22250, 'departure_time': 1536597360, 'arrival_time': 1536616740}
5	{'task_type': 'regular', 'locomotive': 22553, 'train_section': 22651, 'section': 22256, 'departure_time': 1536554520, 'arrival_time': 1536557460}
6	{'task_type': 'deadhead', 'locomotive': 22553, 'first_train_section': 22651, 'first_section': 22256, 'first_departure_time': 1536554520, 'first_arrival_time': 1536557460, 'second_train_section': 22879, 'second_section': 22288, 'second_departure_time': 1536598560, 'second_arrival_time': 1536607440}
7	{'task_type': 'regular', 'locomotive': 22553, 'train_section': 22879, 'section': 22288, 'departure_time': 1536598560, 'arrival_time': 1536607440}
8	{'task_type': 'regular', 'locomotive': 22553, 'train_section': 22881, 'section': 22323, 'departure_time': 1536608940, 'arrival_time': 1536612180}
9	{'task_type': 'regular', 'locomotive': 22554, 'train_section': 22927, 'section': 22378, 'departure_time': 1536599100, 'arrival_time': 1536602760}
10	{'task_type': 'regular', 'locomotive': 22555, 'train_section': 22964, 'section': 22377, 'departure_time': 1536530460, 'arrival_time': 1536548940}
11	{'task_type': 'regular', 'locomotive': 22555, 'train_section': 22751, 'section': 22378, 'departure_time': 1536602700, 'arrival_time': 1536606360}
