1	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 28915, 'section': 22377, 'departure_time': 1536530460, 'arrival_time': 1536548940}
2	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 25755, 'section': 22378, 'departure_time': 1536552300, 'arrival_time': 1536555960}
3	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 30413, 'section': 22417, 'departure_time': 1536559200, 'arrival_time': 1536586200}
4	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 26627, 'section': 22418, 'departure_time': 1536586200, 'arrival_time': 1536587700}
5	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23573, 'section': 22459, 'departure_time': 1536589080, 'arrival_time': 1536592560}
6	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 25200, 'section': 22513, 'departure_time': 1536593880, 'arrival_time': 1536595500}
7	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 27854, 'section': 22473, 'departure_time': 1536595500, 'arrival_time': 1536616740}
8	{'task_type': 'regular', 'locomotive': 22553, 'train_section': 28678, 'section': 22378, 'departure_time': 1536546900, 'arrival_time': 1536550560}
9	{'task_type': 'regular', 'locomotive': 22553, 'train_section': 26406, 'section': 22416, 'departure_time': 1536553440, 'arrival_time': 1536557100}
10	{'task_type': 'regular', 'locomotive': 22553, 'train_section': 26893, 'section': 22378, 'departure_time': 1536563100, 'arrival_time': 1536566760}
11	{'task_type': 'regular', 'locomotive': 22553, 'train_section': 28823, 'section': 22416, 'departure_time': 1536571440, 'arrival_time': 1536575100}
12	{'task_type': 'regular', 'locomotive': 22553, 'train_section': 27235, 'section': 22378, 'departure_time': 1536575700, 'arrival_time': 1536579360}
13	{'task_type': 'regular', 'locomotive': 22553, 'train_section': 28970, 'section': 22416, 'departure_time': 1536585840, 'arrival_time': 1536589500}
14	{'task_type': 'regular', 'locomotive': 22553, 'train_section': 26997, 'section': 22378, 'departure_time': 1536590100, 'arrival_time': 1536593760}
