1	3638	4621	2018-09-10 04:35:00	2018-09-10 05:36:00
2	4621	3638	2018-09-10 05:54:00	2018-09-10 06:55:00
3	3638	4621	2018-09-10 14:35:00	2018-09-10 15:36:00
4	4621	1175	2018-09-10 15:36:00	2018-09-10 15:51:35
5	1175	1938	2018-09-10 17:32:00	2018-09-10 18:36:00
6	1938	2993	2018-09-10 18:36:00	2018-09-10 18:37:00
7	2993	7331	2018-09-10 20:34:00	2018-09-10 22:10:00
8	4630	4630	2018-09-10 00:00:00	2018-09-10 06:13:00
9	4630	6263	2018-09-10 06:13:00	2018-09-10 06:52:07
10	6263	4238	2018-09-10 20:03:00	2018-09-10 20:22:00
11	4238	4718	2018-09-10 20:22:00	2018-09-10 20:23:10
12	4718	6296	2018-09-10 22:08:00	2018-09-10 23:02:00
13	4513	3152	2018-09-10 00:52:00	2018-09-10 02:09:00
14	3152	4513	2018-09-10 05:09:00	2018-09-10 06:43:15
15	4513	4377	2018-09-10 07:21:00	2018-09-10 09:03:00
16	4377	4513	2018-09-10 09:14:00	2018-09-10 10:40:00
17	4513	3870	2018-09-10 12:49:00	2018-09-10 13:50:00
18	3870	5915	2018-09-10 14:59:00	2018-09-10 17:23:00
19	5915	699	2018-09-10 17:53:00	2018-09-10 18:00:00
20	699	5915	2018-09-10 19:24:00	2018-09-10 19:29:00
21	5915	3152	2018-09-10 19:29:00	2018-09-10 19:47:39
22	3152	699	2018-09-10 21:51:00	2018-09-10 22:22:00
23	699	5915	2018-09-10 23:07:00	2018-09-10 23:14:00
24	4630	4630	2018-09-10 00:00:00	2018-09-10 05:54:00
25	4630	5078	2018-09-10 05:54:00	2018-09-10 06:54:06
26	5078	3012	2018-09-10 10:00:00	2018-09-10 10:15:00
27	3012	4630	2018-09-10 20:27:00	2018-09-10 21:07:00
28	6710	4513	2018-09-10 03:12:00	2018-09-10 03:59:00
29	4513	3959	2018-09-10 05:13:00	2018-09-10 06:12:00
30	3959	6849	2018-09-10 06:20:00	2018-09-10 07:00:00
31	6849	1419	2018-09-10 07:00:00	2018-09-10 07:01:58
32	1419	4953	2018-09-10 08:13:00	2018-09-10 08:25:00
33	4953	1419	2018-09-10 10:29:00	2018-09-10 10:41:00
34	1419	2759	2018-09-10 10:46:00	2018-09-10 11:46:00
