1	{'task_type': 'regular', 'locomotive': 22656, 'train_section': 26743, 'section': 22251, 'departure_time': 1536551460, 'arrival_time': 1536555600}
2	{'task_type': 'regular', 'locomotive': 22656, 'train_section': 23254, 'section': 22413, 'departure_time': 1536593520, 'arrival_time': 1536597360}
3	{'task_type': 'deadhead', 'locomotive': 22656, 'first_train_section': 23254, 'first_section': 22413, 'first_departure_time': 1536593520, 'first_arrival_time': 1536597360, 'second_train_section': 25516, 'second_section': 22445, 'second_departure_time': 1536604440, 'second_arrival_time': 1536610200}
4	{'task_type': 'regular', 'locomotive': 22656, 'train_section': 25516, 'section': 22445, 'departure_time': 1536604440, 'arrival_time': 1536610200}
5	{'task_type': 'deadhead', 'locomotive': 22656, 'first_train_section': 25516, 'first_section': 22445, 'first_departure_time': 1536604440, 'first_arrival_time': 1536610200, 'second_train_section': 24334, 'second_section': 22428, 'second_departure_time': 1536624660, 'second_arrival_time': 1536630420}
6	{'task_type': 'regular', 'locomotive': 22656, 'train_section': 24334, 'section': 22428, 'departure_time': 1536624660, 'arrival_time': 1536630420}
7	{'task_type': 'deadhead', 'locomotive': 22656, 'first_train_section': 24334, 'first_section': 22428, 'first_departure_time': 1536624660, 'first_arrival_time': 1536630420, 'second_train_section': 27034, 'second_section': 22251, 'second_departure_time': 1536640140, 'second_arrival_time': 1536643860}
8	{'task_type': 'regular', 'locomotive': 22656, 'train_section': 27034, 'section': 22251, 'departure_time': 1536640140, 'arrival_time': 1536643860}
9	{'task_type': 'regular', 'locomotive': 22656, 'train_section': 29358, 'section': 22414, 'departure_time': 1536676080, 'arrival_time': 1536680460}
10	{'task_type': 'deadhead', 'locomotive': 22656, 'first_train_section': 29358, 'first_section': 22414, 'first_departure_time': 1536676080, 'first_arrival_time': 1536680460, 'second_train_section': 23042, 'second_section': 22338, 'second_departure_time': 1536688920, 'second_arrival_time': 1536700020}
11	{'task_type': 'regular', 'locomotive': 22656, 'train_section': 23042, 'section': 22338, 'departure_time': 1536688920, 'arrival_time': 1536700020}
12	{'task_type': 'deadhead', 'locomotive': 22656, 'first_train_section': 23042, 'first_section': 22338, 'first_departure_time': 1536688920, 'first_arrival_time': 1536700020, 'second_train_section': 25101, 'second_section': 22425, 'second_departure_time': 1536703500, 'second_arrival_time': 1536705060}
13	{'task_type': 'regular', 'locomotive': 22656, 'train_section': 25101, 'section': 22425, 'departure_time': 1536703500, 'arrival_time': 1536705060}
