1	{'task_type': 'regular', 'locomotive': 22555, 'train_section': 22810, 'section': 22440, 'departure_time': 1536530400, 'arrival_time': 1536550920}
2	{'task_type': 'deadhead', 'locomotive': 22555, 'first_train_section': 22810, 'first_section': 22440, 'first_departure_time': 1536530400, 'first_arrival_time': 1536550920, 'second_train_section': 25426, 'second_section': 22492, 'second_departure_time': 1536560640, 'second_arrival_time': 1536569880}
3	{'task_type': 'regular', 'locomotive': 22555, 'train_section': 25426, 'section': 22492, 'departure_time': 1536560640, 'arrival_time': 1536569880}
4	{'task_type': 'regular', 'locomotive': 22555, 'train_section': 25696, 'section': 22279, 'departure_time': 1536576600, 'arrival_time': 1536582180}
5	{'task_type': 'regular', 'locomotive': 22555, 'train_section': 25171, 'section': 22315, 'departure_time': 1536598080, 'arrival_time': 1536602580}
6	{'task_type': 'deadhead', 'locomotive': 22555, 'first_train_section': 25171, 'first_section': 22315, 'first_departure_time': 1536598080, 'first_arrival_time': 1536602580, 'second_train_section': 24252, 'second_section': 22452, 'second_departure_time': 1536603360, 'second_arrival_time': 1536605160}
7	{'task_type': 'regular', 'locomotive': 22555, 'train_section': 24252, 'section': 22452, 'departure_time': 1536603360, 'arrival_time': 1536605160}
8	{'task_type': 'regular', 'locomotive': 22555, 'train_section': 23802, 'section': 22468, 'departure_time': 1536606660, 'arrival_time': 1536610800}
9	{'task_type': 'deadhead', 'locomotive': 22555, 'first_train_section': 23802, 'first_section': 22468, 'first_departure_time': 1536606660, 'first_arrival_time': 1536610800, 'second_train_section': 23339, 'second_section': 22325, 'second_departure_time': 1536633300, 'second_arrival_time': 1536647580}
10	{'task_type': 'regular', 'locomotive': 22555, 'train_section': 23339, 'section': 22325, 'departure_time': 1536633300, 'arrival_time': 1536647580}
11	{'task_type': 'regular', 'locomotive': 22555, 'train_section': 25047, 'section': 22235, 'departure_time': 1536721140, 'arrival_time': 1536721620}
12	{'task_type': 'deadhead', 'locomotive': 22555, 'first_train_section': 25047, 'first_section': 22235, 'first_departure_time': 1536721140, 'first_arrival_time': 1536721620, 'second_train_section': 24315, 'second_section': 22234, 'second_departure_time': 1536735000, 'second_arrival_time': 1536737760}
13	{'task_type': 'regular', 'locomotive': 22555, 'train_section': 24315, 'section': 22234, 'departure_time': 1536735000, 'arrival_time': 1536737760}
14	{'task_type': 'regular', 'locomotive': 22555, 'train_section': 23783, 'section': 22438, 'departure_time': 1536767520, 'arrival_time': 1536778260}
15	{'task_type': 'deadhead', 'locomotive': 22555, 'first_train_section': 23783, 'first_section': 22438, 'first_departure_time': 1536767520, 'first_arrival_time': 1536778260, 'second_train_section': 24609, 'second_section': 22324, 'second_departure_time': 1536788760, 'second_arrival_time': 1536794100}
16	{'task_type': 'regular', 'locomotive': 22555, 'train_section': 24609, 'section': 22324, 'departure_time': 1536788760, 'arrival_time': 1536794100}
17	{'task_type': 'regular', 'locomotive': 22555, 'train_section': 26296, 'section': 22446, 'departure_time': 1536810240, 'arrival_time': 1536811380}
18	{'task_type': 'deadhead', 'locomotive': 22555, 'first_train_section': 26296, 'first_section': 22446, 'first_departure_time': 1536810240, 'first_arrival_time': 1536811380, 'second_train_section': 26320, 'second_section': 22447, 'second_departure_time': 1536821580, 'second_arrival_time': 1536824640}
19	{'task_type': 'regular', 'locomotive': 22555, 'train_section': 26320, 'section': 22447, 'departure_time': 1536821580, 'arrival_time': 1536824640}
20	{'task_type': 'regular', 'locomotive': 22555, 'train_section': 22928, 'section': 22256, 'departure_time': 1536830280, 'arrival_time': 1536832980}
21	{'task_type': 'deadhead', 'locomotive': 22555, 'first_train_section': 22928, 'first_section': 22256, 'first_departure_time': 1536830280, 'first_arrival_time': 1536832980, 'second_train_section': 26086, 'second_section': 22279, 'second_departure_time': 1536839400, 'second_arrival_time': 1536844320}
22	{'task_type': 'regular', 'locomotive': 22555, 'train_section': 26086, 'section': 22279, 'departure_time': 1536839400, 'arrival_time': 1536844320}
23	{'task_type': 'deadhead', 'locomotive': 22555, 'first_train_section': 26086, 'first_section': 22279, 'first_departure_time': 1536839400, 'first_arrival_time': 1536844320, 'second_train_section': 25887, 'second_section': 22277, 'second_departure_time': 1536860100, 'second_arrival_time': 1536863580}
24	{'task_type': 'regular', 'locomotive': 22555, 'train_section': 25887, 'section': 22277, 'departure_time': 1536860100, 'arrival_time': 1536863580}
25	{'task_type': 'regular', 'locomotive': 22555, 'train_section': 23016, 'section': 22237, 'departure_time': 1536863580, 'arrival_time': 1536875940}
26	{'task_type': 'regular', 'locomotive': 22555, 'train_section': 24639, 'section': 22237, 'departure_time': 1536876000, 'arrival_time': 1536899100}
27	{'task_type': 'deadhead', 'locomotive': 22555, 'first_train_section': 24639, 'first_section': 22237, 'first_departure_time': 1536876000, 'first_arrival_time': 1536899100, 'second_train_section': 26281, 'second_section': 22278, 'second_departure_time': 1536922680, 'second_arrival_time': 1536929460}
