1	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 29484, 'section': 22378, 'departure_time': 1536546900, 'arrival_time': 1536550560}
2	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 27968, 'section': 22416, 'departure_time': 1536551640, 'arrival_time': 1536555300}
3	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 27804, 'section': 22378, 'departure_time': 1536575700, 'arrival_time': 1536579360}
4	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 25980, 'section': 22416, 'departure_time': 1536580440, 'arrival_time': 1536584100}
5	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 29632, 'section': 22378, 'departure_time': 1536584700, 'arrival_time': 1536588360}
6	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23648, 'section': 22416, 'departure_time': 1536589440, 'arrival_time': 1536593100}
7	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 25841, 'section': 22378, 'departure_time': 1536593700, 'arrival_time': 1536597360}
8	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 27851, 'section': 22416, 'departure_time': 1536598440, 'arrival_time': 1536602100}
9	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 24388, 'section': 22378, 'departure_time': 1536602700, 'arrival_time': 1536606360}
10	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 29780, 'section': 22417, 'departure_time': 1536606420, 'arrival_time': 1536611280}
11	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 28009, 'section': 22416, 'departure_time': 1536611280, 'arrival_time': 1536616500}
12	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 22872, 'section': 22377, 'departure_time': 1536616500, 'arrival_time': 1536616740}
13	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 30341, 'section': 22377, 'departure_time': 1536616800, 'arrival_time': 1536633300}
14	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 29276, 'section': 22378, 'departure_time': 1536633300, 'arrival_time': 1536636960}
15	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 22977, 'section': 22416, 'departure_time': 1536638040, 'arrival_time': 1536641700}
16	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 23989, 'section': 22378, 'departure_time': 1536642300, 'arrival_time': 1536645960}
17	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 30673, 'section': 22417, 'departure_time': 1536645960, 'arrival_time': 1536657840}
18	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 22887, 'section': 22416, 'departure_time': 1536657840, 'arrival_time': 1536661500}
19	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 30332, 'section': 22378, 'departure_time': 1536662100, 'arrival_time': 1536665760}
20	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 28896, 'section': 22416, 'departure_time': 1536666840, 'arrival_time': 1536670500}
21	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 31203, 'section': 22378, 'departure_time': 1536671100, 'arrival_time': 1536674760}
22	{'task_type': 'regular', 'locomotive': 22550, 'train_section': 30965, 'section': 22416, 'departure_time': 1536675840, 'arrival_time': 1536679500}
