1	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 24588, 'section': 22378, 'departure_time': 1536554100, 'arrival_time': 1536557760}
2	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 26141, 'section': 22416, 'departure_time': 1536558840, 'arrival_time': 1536562500}
3	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 23521, 'section': 22378, 'departure_time': 1536575700, 'arrival_time': 1536579360}
4	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 26526, 'section': 22416, 'departure_time': 1536584040, 'arrival_time': 1536587700}
5	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 26757, 'section': 22378, 'departure_time': 1536593700, 'arrival_time': 1536597360}
6	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 23565, 'section': 22416, 'departure_time': 1536598440, 'arrival_time': 1536602100}
7	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 24955, 'section': 22378, 'departure_time': 1536602700, 'arrival_time': 1536606360}
8	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 23751, 'section': 22416, 'departure_time': 1536611280, 'arrival_time': 1536616500}
9	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 25402, 'section': 22378, 'departure_time': 1536633300, 'arrival_time': 1536636960}
10	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 23147, 'section': 22416, 'departure_time': 1536638040, 'arrival_time': 1536641700}
11	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 24456, 'section': 22378, 'departure_time': 1536642300, 'arrival_time': 1536645960}
12	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 22979, 'section': 22416, 'departure_time': 1536657840, 'arrival_time': 1536661500}
13	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 25950, 'section': 22378, 'departure_time': 1536667500, 'arrival_time': 1536671160}
14	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 25442, 'section': 22416, 'departure_time': 1536672240, 'arrival_time': 1536675900}
15	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 23510, 'section': 22378, 'departure_time': 1536685500, 'arrival_time': 1536689160}
16	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 27182, 'section': 22416, 'departure_time': 1536692040, 'arrival_time': 1536695700}
17	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 25620, 'section': 22378, 'departure_time': 1536735900, 'arrival_time': 1536739560}
18	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 23138, 'section': 22416, 'departure_time': 1536749640, 'arrival_time': 1536753300}
19	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 25933, 'section': 22378, 'departure_time': 1536753900, 'arrival_time': 1536757560}
20	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 22839, 'section': 22416, 'departure_time': 1536758640, 'arrival_time': 1536762300}
21	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 26742, 'section': 22378, 'departure_time': 1536766500, 'arrival_time': 1536770160}
22	{'task_type': 'deadhead', 'locomotive': 22551, 'first_train_section': 26742, 'first_section': 22378, 'first_departure_time': 1536766500, 'first_arrival_time': 1536770160, 'second_train_section': 27747, 'second_section': 22378, 'second_departure_time': 1536775500, 'second_arrival_time': 1536779160}
23	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 27747, 'section': 22378, 'departure_time': 1536775500, 'arrival_time': 1536779160}
24	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 25399, 'section': 22378, 'departure_time': 1536808140, 'arrival_time': 1536811800}
25	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 24393, 'section': 22416, 'departure_time': 1536812640, 'arrival_time': 1536816300}
26	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 24829, 'section': 22378, 'departure_time': 1536822300, 'arrival_time': 1536825960}
27	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 26872, 'section': 22416, 'departure_time': 1536839640, 'arrival_time': 1536843300}
28	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 27258, 'section': 22378, 'departure_time': 1536847500, 'arrival_time': 1536851160}
29	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 27289, 'section': 22416, 'departure_time': 1536857640, 'arrival_time': 1536861300}
30	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 28076, 'section': 22378, 'departure_time': 1536861900, 'arrival_time': 1536865560}
31	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 27412, 'section': 22251, 'departure_time': 1536897060, 'arrival_time': 1536901200}
32	{'task_type': 'deadhead', 'locomotive': 22551, 'first_train_section': 27412, 'first_section': 22251, 'first_departure_time': 1536897060, 'first_arrival_time': 1536901200, 'second_train_section': 23886, 'second_section': 22455, 'second_departure_time': 1536904680, 'second_arrival_time': 1536916080}
33	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 23886, 'section': 22455, 'departure_time': 1536904680, 'arrival_time': 1536916080}
34	{'task_type': 'regular', 'locomotive': 22551, 'train_section': 26281, 'section': 22356, 'departure_time': 1536917280, 'arrival_time': 1536924540}
